variant,zone,axial_zone,coord_volume,proper_volume,proper_volume_ordinary,proper_volume_nec_respecting,proper_volume_nec_violating,proper_volume_negative_rest_energy,proper_volume_nec_respecting_negative_energy,proper_volume_without_static_frame,proper_volume_violating_z,proper_volume_violating_r,proper_volume_violating_phi,type_iv,unresolved,eulerian_positive,eulerian_negative,rest_negative,killing_energy,komar_density,komar_abs,nec_content_coord,nec_content_proper,min_null,min_rest_energy,max_abs_component,max_source_speed,max_static_frame_speed,max_source_speed_vs_static,max_alpha
lapse_sheath_only,sheath_plateau,beyond,84.82300164692441,84.82300164692441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,1.0
lapse_sheath_only,outer_falls,beyond,848.2300164692442,848.2300164692442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,1.0
lapse_sheath_only,service_region,sheath_end,19.242255003237485,19.242255003237485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,1.0
lapse_sheath_only,conformal_rise,sheath_end,69.11503837897544,69.11503837897544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,1.0
lapse_sheath_only,sheath_rise,sheath_end,392.6990816987241,392.6990816987241,0.0,7.137235531760794,344.65001671202435,0.0,0.0,0.0,247.56818368229898,111.2249739834733,61.81617165555695,0,0,0.0,0.0,0.0,0.0,11133.714232441595,207728.70858797725,62.84844159802558,62.84844159802558,-1.2848488080453433,-0.0,8.952465548919115,0.0,0.0,0.0,2783.6547456811163
lapse_sheath_only,sheath_plateau,sheath_end,56.54866776461628,56.54866776461628,0.0,39.5840674352314,11.309733552923255,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,5371.440058654948,96549.2980813905,8.800228799999969,8.800228799999969,-1.2247316645598412,-0.0,8.952465548919113,,0.0,,2783.6547456811163
lapse_sheath_only,outer_falls,sheath_end,565.4866776461628,565.4866776461628,0.0,3.0351469803733275,501.28895627716975,0.0,0.0,0.0,313.60202849243274,201.52233250848886,54.294368761234445,0,0,0.0,0.0,0.0,0.0,10810.747148672483,202995.15991963947,93.74789671414544,93.74789671414544,-1.3263096939763412,-0.0,8.952465548919113,0.0,0.0,0.0,2783.6547456811163
lapse_sheath_only,service_region,track,59.650990510036195,61.991718374787844,0.0,48.522139872519354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.8403891384002575,1.8403891384002575,0.0,0.0,0.0,-0.0,0.07434263383424548,,0.0,,1.2843780467453014
lapse_sheath_only,conformal_rise,track,214.25661897482388,222.6641313053604,0.0,174.28360444006952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,6.6103773134376596,6.6103773134376596,0.0,0.0,0.0,-0.0,0.07434263383424548,,0.0,,1.2843780467453014
lapse_sheath_only,sheath_rise,track,1217.3671532660449,1265.1371096895477,0.0,927.7808004636092,333.1198611783821,2.9519735284070587,2.9519735284070587,0.0,333.1198611783821,0.0,265.69003711427484,0,0,0.0,0.0,-6.172359326166443e-10,0.0,35057.32991200517,125627.85130424629,11.058757939107542,11.500677482671112,-0.061735916671059175,-3.9852716961165703e-10,0.43877896319325776,0.0,0.0,0.0,3828.6769968264607
lapse_sheath_only,sheath_plateau,track,175.30087007031045,182.17974379529488,0.0,142.59567636005687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,16122.483040787534,16122.483040787534,0.0,0.0,0.0,-0.0,0.0743426338342455,,0.0,,3828.6769968264607
lapse_sheath_only,outer_falls,track,1753.0087007031045,1767.5464189849827,0.0,184.92744057170486,1565.4716662771084,337.26264282100965,84.41699324644071,0.0,323.3001551415928,1445.018183126023,275.47413892735256,0,0,0.5852887560845879,-0.585281302729245,-0.585281302729245,1538.2399747762283,35826.16319401196,191568.0265422489,26.14777571568484,26.664179885718735,-0.1048511539512233,-0.024937297561450408,0.7235202160576876,0.0,0.0,0.0,3828.6769968264607
