x,time,required_endpoint_completion,closed_cell_force_lower_bound,witness_applies,acceleration,pressure_to_electric,dec_skin_force_per_energy_min,dec_skin_force_per_energy_max
-2.0822265625,1.282490234375,-0.009496405553471882,0.060249068301418025,False,0.752659848572386,3.780206890201565,0.5761332818038383,0.9291864153409337
-2.0818359375,1.282490234375,-0.00946663491053008,0.05983615122430373,False,0.7524825618551366,3.809163404142316,0.5761280792717356,0.9288370444385377
-2.0814453125,1.282490234375,-0.009437453080224416,0.059423814117590575,False,0.752304140376683,3.8391502223464675,0.5761217079045471,0.928486572848819
-2.0810546875,1.282490234375,-0.00940885293725434,0.05901205868445544,False,0.7521245870673247,3.8702194741845637,0.5761141702608057,0.9281350038738436
-2.0806640625000004,1.282490234375,-0.00938082737048417,0.05860088661494085,False,0.7519439048558965,3.902426870546928,0.5761054688984826,0.9277823408133103
-2.0802734375,1.282490234375,-0.009353369283439656,0.05819029958598572,False,0.7517620966697593,3.935832016816161,0.5760956063749774,0.9274285869645413
-2.0798828125,1.282490234375,-0.009326471594798817,0.05778029926146129,False,0.7515791654347829,3.970498759241781,0.5760845852470993,0.9270737456224665
-2.0794921875,1.282490234375,-0.00930012723887638,0.05737088729219679,False,0.7513951140753314,4.006495568953026,0.576072408071056,0.9267178200796069
-2.0791015625,1.282490234375,-0.009274329166103105,0.05696206531601653,False,0.7512099455142511,4.043895968467176,0.5760590774024378,0.9263608136260645
-2.0787109375000004,1.282490234375,-0.009249070343498882,0.05655383495776999,False,0.7510236626728543,4.082779006284634,0.5760445957962033,0.9260027295495052
