s,model,x,required_negative_null,worst_direction,auxiliary_rho
0.0,wave_and_heat_bound,-0.915625,0.050265408964115715,-0.015937959069421637,0.0012794643407054215
0.0,wave_and_heat_bound,-0.909375,0.05053170799294406,-0.015604849907315775,0.0012711119945490327
0.0,wave_and_heat_bound,-0.903125,0.050797758098181454,-0.015282517676705033,0.001263061848954792
0.0,wave_and_heat_bound,-0.896875,0.05106414262481163,-0.014972957117907273,0.0012555269829098389
0.0,wave_and_heat_bound,-0.890625,0.051331033176253815,-0.014678331959924693,0.001248648622147729
0.0,wave_and_heat_bound,-0.884375,0.051599149552945915,-0.014401265225878446,0.0012426991113205438
0.0,wave_and_heat_bound,-0.878125,0.05186875629542864,-0.014145356441905356,0.0012378992809997371
0.0,wave_and_heat_bound,-0.871875,0.05214029268855215,-0.01391484491998716,0.0012345288832753733
0.0,wave_and_heat_bound,-0.865625,0.05241399480354799,-0.013712558251923081,0.0012327830907193004
0.0,wave_and_heat_bound,-0.859375,0.05268999097420321,-0.013536315450538842,0.0012326384753193831
0.0,wave_and_heat_bound,-0.853125,0.05296794664583887,-0.01337735974793365,0.0012337336321943887
0.0,wave_and_heat_bound,-0.846875,0.053247962009204786,-0.013232981587273148,0.0012360069293614422
0.0,wave_and_heat_bound,-0.840625,0.053530407243589054,-0.013108684813536726,0.0012397852084360163
0.0,wave_and_heat_bound,-0.834375,0.053815516405226145,-0.013004666083609135,0.0012451449417454068
0.0,wave_and_heat_bound,-0.828125,0.05410329794388707,-0.012919102115264898,0.0012520605669232901
0.0,wave_and_heat_bound,-0.821875,0.05439385972253365,-0.01284950077870499,0.0012604698145536716
0.0,wave_and_heat_bound,-0.815625,0.05468718960091969,-0.012793642641704298,0.0012703262545738921
0.0,wave_and_heat_bound,-0.809375,0.054983356124116006,-0.012748706978890975,0.0012815370618647088
0.0,wave_and_heat_bound,-0.803125,0.05528243659621178,-0.012714188653837707,0.0012941409805810084
0.0,wave_and_heat_bound,-0.796875,0.055584016976777284,-0.012679937427055117,0.0013076385672226274
0.0,wave_and_heat_bound,-0.790625,0.05588785974613979,-0.012639477238373007,0.001321757440147349
0.0,wave_and_heat_bound,-0.784375,0.05619380267315406,-0.012588269856006673,0.00133625433582777
0.0,wave_and_heat_bound,-0.778125,0.05650164852152264,-0.012520753525866924,0.0013508930750779531
0.0,wave_and_heat_bound,-0.771875,0.05681130920740035,-0.012431879793036137,0.0013654087727461074
0.0,wave_and_heat_bound,-0.765625,0.05712274299408874,-0.012319035911864742,0.0013797085517372953
0.0,wave_and_heat_bound,-0.759375,0.057436260471638044,-0.012184759027225893,0.0013939057939264955
0.0,wave_and_heat_bound,-0.753125,0.05775118368148168,-0.012014607989962695,0.0014072796381657555
0.0,wave_and_heat_bound,-0.746875,0.05806453054308124,-0.011750369157595603,0.0014167093737307756
0.0,wave_and_heat_bound,-0.740625,0.05837624294095677,-0.011389981967640248,0.00142206055243871
0.0,wave_and_heat_bound,-0.734375,0.058687679257853495,-0.010955600419748223,0.0014244256916498335
0.0,wave_and_heat_bound,-0.728125,0.05899704439302553,-0.010413268661190902,0.0014219552497560738
0.0,wave_and_heat_bound,-0.721875,0.05930203068837436,-0.009718632746316439,0.0014121352755601855
0.0,wave_and_heat_bound,-0.715625,0.05960260415097351,-0.008870625683212136,0.001394798167585279
0.0,wave_and_heat_bound,-0.709375,0.059897709150825366,-0.007847627421534628,0.0013686044853723363
0.0,wave_and_heat_bound,-0.703125,0.060185125085030454,-0.006609594863184939,0.0013311808576138189
0.0,wave_and_heat_bound,-0.696875,0.060465116474904705,-0.005152433637730368,0.0012824272557015184
0.0,wave_and_heat_bound,-0.690625,0.060736665098444886,-0.0034574195346201765,0.0012210705895506948
0.0,wave_and_heat_bound,-0.684375,0.06100660201291138,-0.001636363495316226,0.0011534832222594475
0.0,wave_and_heat_bound,-0.678125,0.061285830078270216,0.00012303793227869163,0.0010902921502160305
0.0,wave_and_heat_bound,-0.671875,0.06157650726625827,0.001791122575655021,0.001033434900728513
0.0,wave_and_heat_bound,-0.665625,0.06188198886087117,0.003317592406431228,0.0009860755351601466
0.0,wave_and_heat_bound,-0.659375,0.06220616420564197,0.004639545777065409,0.0009519419635714054
0.0,wave_and_heat_bound,-0.653125,0.06255272192613665,0.005705085148728695,0.0009345014175502918
0.0,wave_and_heat_bound,-0.646875,0.06292241817425466,0.006505418392991354,0.000934376186015016
0.0,wave_and_heat_bound,-0.640625,0.06331298149820457,0.007091557607233688,0.0009489634029632079
0.0,wave_and_heat_bound,-0.634375,0.06371843748968378,0.007562313479354141,0.0009722370712615917
0.0,wave_and_heat_bound,-0.628125,0.06414156559176408,0.007880502840989134,0.0010066524478274138
0.0,wave_and_heat_bound,-0.621875,0.06459367285389683,0.00785258779337372,0.0010637279028393246
0.0,wave_and_heat_bound,-0.615625,0.06508484823068322,0.007321160633803903,0.0011532923053691655
0.0,wave_and_heat_bound,-0.609375,0.06562461524944602,0.006123368857872025,0.001285182149875138
0.0,wave_and_heat_bound,-0.603125,0.06623102450887669,0.0039723317345870006,0.0014769103172231845
0.0,wave_and_heat_bound,-0.596875,0.06693928249885589,0.0003769540103294497,0.0017633190354478696
0.0,wave_and_heat_bound,-0.590625,0.06780274244571889,-0.005520984226594091,0.002195158657414826
0.0,wave_and_heat_bound,-0.584375,0.0689106820782076,-0.015190480911196392,0.00285530561615467
