s,l,field,reference,interpolated,relative_error
-1.21875,7.625,gamma_omega,61.2031250042219,61.20312500000002,6.898146966786511e-11
-1.21875,7.75,alpha,1.0,1.0,0.0
-1.21875,7.75,beta,0.0,0.0,0.0
-1.21875,7.75,gamma_ll,1.0,1.0,0.0
-1.21875,7.75,gamma_omega,63.125000001987274,63.12500000000001,3.148146122128093e-11
-1.21875,7.875,alpha,1.0,1.0,0.0
-1.21875,7.875,beta,0.0,0.0,0.0
-1.21875,7.875,gamma_ll,1.0,1.0,0.0
-1.21875,7.875,gamma_omega,65.07812500092317,65.078125,1.4185496954558187e-11
-1.21875,8.0,alpha,1.0,1.0,0.0
-1.21875,8.0,beta,0.0,0.0,0.0
-1.21875,8.0,gamma_ll,1.0,1.0,0.0
-1.21875,8.0,gamma_omega,67.06250000042323,67.06249999999999,6.31115580212772e-12
-0.9375,-8.0,alpha,1.0,1.0,0.0
-0.9375,-8.0,beta,0.0,0.0,0.0
-0.9375,-8.0,gamma_ll,1.0,1.0,0.0
-0.9375,-8.0,gamma_omega,67.0625000004232,67.06249999999999,6.310731992853833e-12
-0.9375,-7.875,alpha,1.0,1.0,0.0
-0.9375,-7.875,beta,0.0,0.0,0.0
-0.9375,-7.875,gamma_ll,1.0,1.0,0.0
-0.9375,-7.875,gamma_omega,65.07812500092311,65.078125,1.418462349025879e-11
-0.9375,-7.75,alpha,1.0,1.0,0.0
-0.9375,-7.75,beta,0.0,0.0,0.0
-0.9375,-7.75,gamma_ll,1.0,1.0,0.0
-0.9375,-7.75,gamma_omega,63.12500000198722,63.12500000000001,3.148056073147725e-11
-0.9375,-7.625,alpha,1.0,1.0,0.0
-0.9375,-7.625,beta,0.0,0.0,0.0
-0.9375,-7.625,gamma_ll,1.0,1.0,0.0
-0.9375,-7.625,gamma_omega,61.20312500422176,61.20312500000002,6.897914775134316e-11
-0.9375,-7.5,alpha,1.0,1.0,0.0
-0.9375,-7.5,beta,0.0,0.0,0.0
-0.9375,-7.5,gamma_ll,1.0,1.0,0.0
-0.9375,-7.5,gamma_omega,59.31250000885123,59.3125,1.4923044650019296e-10
-0.9375,-7.375,alpha,1.0,1.0,0.0
-0.9375,-7.375,beta,0.0,0.0,0.0
-0.9375,-7.375,gamma_ll,1.0,1.0,0.0
-0.9375,-7.375,gamma_omega,57.453125018313415,57.45312499999998,3.1875439491041944e-10
-0.9375,-7.25,alpha,1.0,1.0,0.0
-0.9375,-7.25,beta,0.0,0.0,0.0
-0.9375,-7.25,gamma_ll,1.0,1.0,0.0
-0.9375,-7.25,gamma_omega,55.62500003739251,55.62499999999998,6.722252892132525e-10
-0.9375,-7.125,alpha,1.0,1.0,0.0
-0.9375,-7.125,beta,0.0,0.0,0.0
-0.9375,-7.125,gamma_ll,1.0,1.0,0.0
-0.9375,-7.125,gamma_omega,53.82812507534308,53.82812500000001,1.399697163823999e-09
-0.9375,-7.0,alpha,1.0,1.0,0.0
-0.9375,-7.0,beta,0.0,0.0,0.0
-0.9375,-7.0,gamma_ll,1.0,1.0,0.0
-0.9375,-7.0,gamma_omega,52.06250014980945,52.0625,2.8774924662410868e-09
-0.9375,-6.875,alpha,1.0,1.0,0.0
-0.9375,-6.875,beta,0.0,0.0,0.0
-0.9375,-6.875,gamma_ll,1.0,1.0,0.0
-0.9375,-6.875,gamma_omega,50.32812529394464,50.328125,5.840564014705776e-09
-0.9375,-6.75,alpha,1.0,1.0,0.0
-0.9375,-6.75,beta,0.0,0.0,0.0
-0.9375,-6.75,gamma_ll,1.0,1.0,0.0
-0.9375,-6.75,gamma_omega,48.62500056913531,48.625000000000014,1.1704581772232773e-08
-0.9375,-6.625,alpha,1.0,1.0,0.0
-0.9375,-6.625,beta,0.0,0.0,0.0
-0.9375,-6.625,gamma_ll,1.0,1.0,0.0
-0.9375,-6.625,gamma_omega,46.953126087381825,46.95312500000001,2.3158880121033137e-08
-0.9375,-6.5,alpha,1.0,1.0,0.0
-0.9375,-6.5,beta,0.0,0.0,0.0
-0.9375,-6.5,gamma_ll,1.0,1.0,0.0
-0.9375,-6.5,gamma_omega,45.312502050018445,45.3125,4.52417843206716e-08
-0.9375,-6.375,alpha,1.0000000000000004,1.0,4.440892098500624e-16
-0.9375,-6.375,beta,0.0,0.0,0.0
-0.9375,-6.375,gamma_ll,1.0000000000000013,1.0,1.332267629550186e-15
-0.9375,-6.375,gamma_omega,43.70312881359816,43.703125,8.726144480089476e-08
-0.9375,-6.25,alpha,1.0000000000000013,1.0,1.332267629550186e-15
-0.9375,-6.25,beta,0.0,0.0,0.0
-0.9375,-6.25,gamma_ll,1.0000000000000053,1.0,5.329070518200723e-15
-0.9375,-6.25,gamma_omega,42.125007000120874,42.12500000000001,1.6617494845620436e-07
-0.9375,-6.125,alpha,1.000000000000006,1.0,5.995204332975809e-15
-0.9375,-6.125,beta,0.0,0.0,0.0
-0.9375,-6.125,gamma_ll,1.0000000000000222,1.0,2.220446049250264e-14
-0.9375,-6.125,gamma_omega,40.5781376783069,40.578125,3.1244181294403915e-07
-0.9375,-6.0,alpha,1.0000000000000278,1.0,2.7755575615628144e-14
-0.9375,-6.0,beta,0.0,0.0,0.0
-0.9375,-6.0,gamma_ll,1.0000000000001004,1.0,1.0036416142610408e-13
-0.9375,-6.0,gamma_omega,39.062522656530405,39.062500000000014,5.800068415877355e-07
-0.9375,-5.875,alpha,1.0000000000001226,1.000000000000002,1.2057022047427723e-13
-0.9375,-5.875,beta,0.0,-4.60499049600234e-92,4.60499049600234e-92
-0.9375,-5.875,gamma_ll,1.0000000000004445,1.000000000000007,4.374278717021172e-13
-0.9375,-5.875,gamma_omega,37.57816494780315,37.57812564125163,1.0459944378810516e-06
-0.9375,-5.75,alpha,1.0000000000005267,1.0000000000000546,4.72066830070368e-13
-0.9375,-5.75,beta,0.0,1.9025805361444501e-88,1.9025805361444501e-88
-0.9375,-5.75,gamma_ll,1.0000000000019105,1.0000000000001976,1.7128520823884191e-12
-0.9375,-5.75,gamma_omega,36.1250694944749,36.1250071937578,1.72458400686976e-06
-0.9375,-5.625,alpha,1.0000000000021962,1.0000000000006044,1.5918377727040533e-12
-0.9375,-5.625,beta,0.0,-4.0728588480450506e-85,4.0728588480450506e-85
-0.9375,-5.625,gamma_ll,1.0000000000079692,1.0000000000021934,5.7758242632638855e-12
-0.9375,-5.625,gamma_omega,34.70324427669493,34.703157825802464,2.491147276564396e-06
-0.9375,-5.5,alpha,1.0000000000088758,1.0000000000044378,4.43800551859721e-12
-0.9375,-5.5,beta,0.0,5.291689201973134e-82,5.291689201973134e-82
-0.9375,-5.5,gamma_ll,1.0000000000322045,1.0000000000161022,1.6102230659434856e-11
-0.9375,-5.5,gamma_omega,33.312701975360326,33.31260098752705,3.0315113242014995e-06
-0.9375,-5.375,alpha,1.0000000000347604,1.000000000025194,9.566347713652594e-12
-0.9375,-5.375,beta,0.0,-4.584543478119963e-79,4.584543478119963e-79
-0.9375,-5.375,gamma_ll,1.0000000001261236,1.0000000000914135,3.4710012637503144e-11
-0.9375,-5.375,gamma_omega,31.95346241746733,31.953369557287747,2.9061069616843863e-06
-0.9375,-5.25,alpha,1.00000000013193,1.0000000001182732,1.3656853424112301e-11
-0.9375,-5.25,beta,0.0,4.5291812491624703e-76,4.5291812491624703e-76
-0.9375,-5.25,gamma_ll,1.0000000004786886,1.0000000004291367,4.9551918100559896e-11
-0.9375,-5.25,gamma_omega,30.625556097846168,30.625498532561497,1.8796486335361766e-06
-0.9375,-5.125,alpha,1.0000000004852578,1.0000000004774683,7.789546781595084e-12
-0.9375,-5.125,beta,0.0,-3.219547444523168e-73,3.219547444523168e-73
-0.9375,-5.125,gamma_ll,1.0000000017606885,1.0000000017324253,2.82631695327249e-11
-0.9375,-5.125,gamma_omega,29.32902914155606,29.329014627833157,4.948586205349721e-07
-0.9375,-5.0,alpha,1.0000000017297066,1.0000000017297066,0.0
-0.9375,-5.0,beta,0.0,1.7545378215226755e-70,1.7545378215226755e-70
-0.9375,-5.0,gamma_ll,1.0000000062759917,1.0000000062759917,0.0
-0.9375,-5.0,gamma_omega,28.063950136663394,28.063950136663355,1.39252850281225e-15
-0.9375,5.0,alpha,1.0000000017297066,1.0000000017297066,0.0
-0.9375,5.0,beta,0.0,2.7883650882891087e-88,2.7883650882891087e-88
-0.9375,5.0,gamma_ll,1.0000000062759917,1.0000000062759917,0.0
-0.9375,5.0,gamma_omega,28.063950136663394,28.063950136663355,1.39252850281225e-15
-0.9375,5.125,alpha,1.0000000004852578,1.0000000004774683,7.789546781595084e-12
-0.9375,5.125,beta,0.0,-1.7358860038218374e-91,1.7358860038218374e-91
-0.9375,5.125,gamma_ll,1.0000000017606885,1.0000000017324253,2.82631695327249e-11
-0.9375,5.125,gamma_omega,29.32902914155606,29.329014627833157,4.948586205349721e-07
-0.9375,5.25,alpha,1.00000000013193,1.0000000001182732,1.3656853424112301e-11
-0.9375,5.25,beta,0.0,-1.0072919281892433e-94,1.0072919281892433e-94
-0.9375,5.25,gamma_ll,1.0000000004786886,1.0000000004291367,4.9551918100559896e-11
-0.9375,5.25,gamma_omega,30.625556097846168,30.625498532561508,1.879648633188162e-06
-0.9375,5.375,alpha,1.0000000000347604,1.000000000025194,9.566347713652594e-12
-0.9375,5.375,beta,0.0,-3.2872049485608397e-97,3.2872049485608397e-97
-0.9375,5.375,gamma_ll,1.0000000001261236,1.0000000000914135,3.4710012637503144e-11
-0.9375,5.375,gamma_omega,31.95346241746733,31.953369557287747,2.9061069616843863e-06
-0.9375,5.5,alpha,1.0000000000088758,1.0000000000044378,4.43800551859721e-12
-0.9375,5.5,beta,0.0,4.929133124904811e-100,4.929133124904811e-100
-0.9375,5.5,gamma_ll,1.0000000000322045,1.0000000000161022,1.6102230659434856e-11
-0.9375,5.5,gamma_omega,33.312701975360326,33.31260098752707,3.0315113235616152e-06
-0.9375,5.625,alpha,1.0000000000021962,1.0000000000006044,1.5918377727040533e-12
-0.9375,5.625,beta,0.0,-1.1903467369529986e-103,1.1903467369529986e-103
-0.9375,5.625,gamma_ll,1.0000000000079692,1.0000000000021934,5.7758242632638855e-12
-0.9375,5.625,gamma_omega,34.70324427669493,34.70315782580246,2.4911472767691446e-06
-0.9375,5.75,alpha,1.0000000000005267,1.0000000000000546,4.72066830070368e-13
-0.9375,5.75,beta,0.0,-1.748957004283348e-106,1.748957004283348e-106
-0.9375,5.75,gamma_ll,1.0000000000019105,1.0000000000001976,1.7128520823884191e-12
-0.9375,5.75,gamma_omega,36.1250694944749,36.1250071937578,1.72458400686976e-06
-0.9375,5.875,alpha,1.0000000000001226,1.000000000000002,1.2057022047427723e-13
-0.9375,5.875,beta,0.0,-1.6660268432221833e-110,1.6660268432221833e-110
-0.9375,5.875,gamma_ll,1.0000000000004445,1.000000000000007,4.374278717021172e-13
-0.9375,5.875,gamma_omega,37.57816494780315,37.57812564125163,1.0459944378810516e-06
-0.9375,6.0,alpha,1.0000000000000278,1.0,2.7755575615628144e-14
-0.9375,6.0,beta,0.0,0.0,0.0
-0.9375,6.0,gamma_ll,1.0000000000001004,1.0,1.0036416142610408e-13
-0.9375,6.0,gamma_omega,39.062522656530405,39.062500000000014,5.800068415877355e-07
-0.9375,6.125,alpha,1.000000000000006,1.0,5.995204332975809e-15
-0.9375,6.125,beta,0.0,0.0,0.0
-0.9375,6.125,gamma_ll,1.0000000000000222,1.0,2.220446049250264e-14
-0.9375,6.125,gamma_omega,40.5781376783069,40.578125,3.1244181294403915e-07
-0.9375,6.25,alpha,1.0000000000000013,1.0,1.332267629550186e-15
-0.9375,6.25,beta,0.0,0.0,0.0
-0.9375,6.25,gamma_ll,1.0000000000000053,1.0,5.329070518200723e-15
-0.9375,6.25,gamma_omega,42.125007000120874,42.12500000000001,1.6617494845620436e-07
-0.9375,6.375,alpha,1.0000000000000004,1.0,4.440892098500624e-16
-0.9375,6.375,beta,0.0,0.0,0.0
-0.9375,6.375,gamma_ll,1.0000000000000013,1.0,1.332267629550186e-15
-0.9375,6.375,gamma_omega,43.70312881359816,43.703125,8.726144480089476e-08
-0.9375,6.5,alpha,1.0,1.0,0.0
-0.9375,6.5,beta,0.0,0.0,0.0
-0.9375,6.5,gamma_ll,1.0,1.0,0.0
-0.9375,6.5,gamma_omega,45.312502050018445,45.3125,4.52417843206716e-08
-0.9375,6.625,alpha,1.0,1.0,0.0
-0.9375,6.625,beta,0.0,0.0,0.0
-0.9375,6.625,gamma_ll,1.0,1.0,0.0
-0.9375,6.625,gamma_omega,46.953126087381825,46.95312500000001,2.3158880121033137e-08
-0.9375,6.75,alpha,1.0,1.0,0.0
-0.9375,6.75,beta,0.0,0.0,0.0
-0.9375,6.75,gamma_ll,1.0,1.0,0.0
-0.9375,6.75,gamma_omega,48.62500056913531,48.625000000000014,1.1704581772232773e-08
-0.9375,6.875,alpha,1.0,1.0,0.0
-0.9375,6.875,beta,0.0,0.0,0.0
-0.9375,6.875,gamma_ll,1.0,1.0,0.0
-0.9375,6.875,gamma_omega,50.32812529394464,50.328125,5.840564014705776e-09
-0.9375,7.0,alpha,1.0,1.0,0.0
-0.9375,7.0,beta,0.0,0.0,0.0
-0.9375,7.0,gamma_ll,1.0,1.0,0.0
-0.9375,7.0,gamma_omega,52.06250014980945,52.0625,2.8774924662410868e-09
-0.9375,7.125,alpha,1.0,1.0,0.0
-0.9375,7.125,beta,0.0,0.0,0.0
-0.9375,7.125,gamma_ll,1.0,1.0,0.0
-0.9375,7.125,gamma_omega,53.82812507534308,53.82812500000001,1.399697163823999e-09
-0.9375,7.25,alpha,1.0,1.0,0.0
-0.9375,7.25,beta,0.0,0.0,0.0
-0.9375,7.25,gamma_ll,1.0,1.0,0.0
-0.9375,7.25,gamma_omega,55.62500003739251,55.62499999999998,6.722252892132525e-10
-0.9375,7.375,alpha,1.0,1.0,0.0
-0.9375,7.375,beta,0.0,0.0,0.0
-0.9375,7.375,gamma_ll,1.0,1.0,0.0
-0.9375,7.375,gamma_omega,57.453125018313415,57.45312499999998,3.1875439491041944e-10
-0.9375,7.5,alpha,1.0,1.0,0.0
-0.9375,7.5,beta,0.0,0.0,0.0
-0.9375,7.5,gamma_ll,1.0,1.0,0.0
-0.9375,7.5,gamma_omega,59.31250000885123,59.3125,1.4923044650019296e-10
-0.9375,7.625,alpha,1.0,1.0,0.0
-0.9375,7.625,beta,0.0,0.0,0.0
-0.9375,7.625,gamma_ll,1.0,1.0,0.0
-0.9375,7.625,gamma_omega,61.20312500422176,61.20312500000002,6.897914775134316e-11
-0.9375,7.75,alpha,1.0,1.0,0.0
-0.9375,7.75,beta,0.0,0.0,0.0
-0.9375,7.75,gamma_ll,1.0,1.0,0.0
-0.9375,7.75,gamma_omega,63.12500000198722,63.12500000000001,3.148056073147725e-11
-0.9375,7.875,alpha,1.0,1.0,0.0
-0.9375,7.875,beta,0.0,0.0,0.0
-0.9375,7.875,gamma_ll,1.0,1.0,0.0
-0.9375,7.875,gamma_omega,65.07812500092311,65.078125,1.418462349025879e-11
-0.9375,8.0,alpha,1.0,1.0,0.0
-0.9375,8.0,beta,0.0,0.0,0.0
-0.9375,8.0,gamma_ll,1.0,1.0,0.0
-0.9375,8.0,gamma_omega,67.0625000004232,67.06249999999999,6.310731992853833e-12
-0.65625,-8.0,alpha,1.0,1.0,0.0
-0.65625,-8.0,beta,0.0,0.0,0.0
-0.65625,-8.0,gamma_ll,1.0,1.0,0.0
-0.65625,-8.0,gamma_omega,67.06250000042317,67.06249999999999,6.310308183579946e-12
-0.65625,-7.875,alpha,1.0,1.0,0.0
-0.65625,-7.875,beta,0.0,0.0,0.0
-0.65625,-7.875,gamma_ll,1.0,1.0,0.0
-0.65625,-7.875,gamma_omega,65.07812500092305,65.078125,1.4183750025959393e-11
-0.65625,-7.75,alpha,1.0,1.0,0.0
-0.65625,-7.75,beta,0.0,0.0,0.0
-0.65625,-7.75,gamma_ll,1.0,1.0,0.0
-0.65625,-7.75,gamma_omega,63.12500000198705,63.12500000000001,3.1477859262066214e-11
-0.65625,-7.625,alpha,1.0,1.0,0.0
-0.65625,-7.625,beta,0.0,0.0,0.0
-0.65625,-7.625,gamma_ll,1.0,1.0,0.0
-0.65625,-7.625,gamma_omega,61.20312500422138,61.20312500000002,6.897287857673391e-11
-0.65625,-7.5,alpha,1.0,1.0,0.0
-0.65625,-7.5,beta,0.0,0.0,0.0
-0.65625,-7.5,gamma_ll,1.0,1.0,0.0
-0.65625,-7.5,gamma_omega,59.31250000885046,59.3125,1.4921750848283756e-10
-0.65625,-7.375,alpha,1.0,1.0,0.0
-0.65625,-7.375,beta,0.0,0.0,0.0
-0.65625,-7.375,gamma_ll,1.0,1.0,0.0
-0.65625,-7.375,gamma_omega,57.45312501831182,57.45312499999998,3.1872669205305373e-10
-0.65625,-7.25,alpha,1.0,1.0,0.0
-0.65625,-7.25,beta,0.0,0.0,0.0
-0.65625,-7.25,gamma_ll,1.0,1.0,0.0
-0.65625,-7.25,gamma_omega,55.625000037389256,55.62499999999998,6.721667852002114e-10
-0.65625,-7.125,alpha,1.0,1.0,0.0
-0.65625,-7.125,beta,0.0,0.0,0.0
-0.65625,-7.125,gamma_ll,1.0,1.0,0.0
-0.65625,-7.125,gamma_omega,53.82812507533653,53.82812500000001,1.3995754578569908e-09
-0.65625,-7.0,alpha,1.0,1.0,0.0
-0.65625,-7.0,beta,0.0,0.0,0.0
-0.65625,-7.0,gamma_ll,1.0,1.0,0.0
-0.65625,-7.0,gamma_omega,52.062500149796435,52.0625,2.8772424370868163e-09
-0.65625,-6.875,alpha,1.0,1.0,0.0
-0.65625,-6.875,beta,0.0,0.0,0.0
-0.65625,-6.875,gamma_ll,1.0,1.0,0.0
-0.65625,-6.875,gamma_omega,50.328125293919086,50.328125,5.840056324095814e-09
-0.65625,-6.75,alpha,1.0,1.0,0.0
-0.65625,-6.75,beta,0.0,0.0,0.0
-0.65625,-6.75,gamma_ll,1.0,1.0,0.0
-0.65625,-6.75,gamma_omega,48.625000569085856,48.625000000000014,1.1703564728052798e-08
-0.65625,-6.625,alpha,1.0,1.0,0.0
-0.65625,-6.625,beta,0.0,0.0,0.0
-0.65625,-6.625,gamma_ll,1.0,1.0,0.0
-0.65625,-6.625,gamma_omega,46.95312608728738,46.95312500000001,2.3156868639666074e-08
-0.65625,-6.5,alpha,1.0,1.0,0.0
-0.65625,-6.5,beta,0.0,0.0,0.0
-0.65625,-6.5,gamma_ll,1.0,1.0,0.0
-0.65625,-6.5,gamma_omega,45.3125020498404,45.3125,4.5237854990296604e-08
-0.65625,-6.375,alpha,1.0000000000000004,1.0,4.440892098500624e-16
-0.65625,-6.375,beta,0.0,0.0,0.0
-0.65625,-6.375,gamma_ll,1.0000000000000013,1.0,1.332267629550186e-15
-0.65625,-6.375,gamma_omega,43.70312881326693,43.703125,8.725386562550802e-08
-0.65625,-6.25,alpha,1.0000000000000013,1.0,1.332267629550186e-15
-0.65625,-6.25,beta,0.0,0.0,0.0
-0.65625,-6.25,gamma_ll,1.0000000000000053,1.0,5.329070518200723e-15
-0.65625,-6.25,gamma_omega,42.12500699951287,42.12500000000001,1.6616051512418058e-07
-0.65625,-6.125,alpha,1.000000000000006,1.0,5.995204332975809e-15
-0.65625,-6.125,beta,0.0,0.0,0.0
-0.65625,-6.125,gamma_ll,1.0000000000000222,1.0,2.220446049250264e-14
-0.65625,-6.125,gamma_omega,40.578137677205696,40.578125,3.124146750329303e-07
-0.65625,-6.0,alpha,1.0000000000000278,1.0,2.7755575615628144e-14
-0.65625,-6.0,beta,0.0,0.0,0.0
-0.65625,-6.0,gamma_ll,1.0000000000001004,1.0,1.0036416142610408e-13
-0.65625,-6.0,gamma_omega,39.06252265456252,39.062500000000014,5.799564638251459e-07
-0.65625,-5.875,alpha,1.0000000000001226,1.000000000000002,1.2057022047427723e-13
-0.65625,-5.875,beta,0.0,2.933400680120194e-98,2.933400680120194e-98
-0.65625,-5.875,gamma_ll,1.0000000000004445,1.000000000000007,4.374278717021172e-13
-0.65625,-5.875,gamma_omega,37.578164944333395,37.57812564119593,1.0459035857932752e-06
-0.65625,-5.75,alpha,1.0000000000005267,1.0000000000000546,4.72066830070368e-13
-0.65625,-5.75,beta,0.0,-1.3067957722512855e-94,1.3067957722512855e-94
-0.65625,-5.75,gamma_ll,1.0000000000019105,1.0000000000001976,1.7128520823884191e-12
-0.65625,-5.75,gamma_omega,36.125069488438776,36.12500719313295,1.724434214416095e-06
-0.65625,-5.625,alpha,1.0000000000021962,1.0000000000006044,1.5918377727040533e-12
-0.65625,-5.625,beta,0.0,2.970527597216624e-91,2.970527597216624e-91
-0.65625,-5.625,gamma_ll,1.0000000000079692,1.0000000000021934,5.7758242632638855e-12
-0.65625,-5.625,gamma_omega,34.70324426633485,34.70315782295129,2.4909309024645e-06
-0.65625,-5.5,alpha,1.0000000000088758,1.0000000000044378,4.43800551859721e-12
-0.65625,-5.5,beta,0.0,-3.3473881066498873e-88,3.3473881066498873e-88
-0.65625,-5.5,gamma_ll,1.0000000000322045,1.0000000000161022,1.6102230659434856e-11
-0.65625,-5.5,gamma_omega,33.312701957817204,33.31260097875554,3.0312480143872806e-06
-0.65625,-5.375,alpha,1.0000000000347604,1.000000000025194,9.566347713652594e-12
-0.65625,-5.375,beta,0.0,2.9430111205191615e-85,2.9430111205191615e-85
-0.65625,-5.375,gamma_ll,1.0000000001261236,1.0000000000914135,3.4710012637503144e-11
-0.65625,-5.375,gamma_omega,31.953462388159938,31.953369536046004,2.905854545766609e-06
-0.65625,-5.25,alpha,1.00000000013193,1.0000000001182732,1.3656853424112301e-11
-0.65625,-5.25,beta,0.0,-2.0829624460708484e-82,2.0829624460708484e-82
-0.65625,-5.25,gamma_ll,1.0000000004786886,1.0000000004291367,4.9551918100559896e-11
-0.65625,-5.25,gamma_omega,30.62555604954444,30.625498489259833,1.8794853720572934e-06
-0.65625,-5.125,alpha,1.0000000004852578,1.0000000004774683,7.789546781595084e-12
-0.65625,-5.125,beta,0.0,1.605217415062029e-79,1.605217415062029e-79
-0.65625,-5.125,gamma_ll,1.0000000017606885,1.0000000017324253,2.82631695327249e-11
-0.65625,-5.125,gamma_omega,29.329029063023352,29.329014550561087,4.948156392637183e-07
-0.65625,-5.0,alpha,1.0000000017297066,1.0000000017297066,0.0
-0.65625,-5.0,beta,0.0,-7.266526198309935e-77,7.266526198309935e-77
-0.65625,-5.0,gamma_ll,1.0000000062759917,1.0000000062759917,0.0
-0.65625,-5.0,gamma_omega,28.063950010704858,28.06395001070484,6.329675041192234e-16
-0.65625,5.0,alpha,1.0000000017297066,1.0000000017297066,0.0
-0.65625,5.0,beta,0.0,3.518458563553187e-80,3.518458563553187e-80
-0.65625,5.0,gamma_ll,1.0000000062759917,1.0000000062759917,0.0
-0.65625,5.0,gamma_omega,28.063950010704858,28.06395001070485,2.531870016476893e-16
-0.65625,5.125,alpha,1.0000000004852578,1.0000000004774683,7.789546781595084e-12
-0.65625,5.125,beta,0.0,-7.3694698446185e-83,7.3694698446185e-83
-0.65625,5.125,gamma_ll,1.0000000017606885,1.0000000017324253,2.82631695327249e-11
-0.65625,5.125,gamma_omega,29.329029063023352,29.329014550561087,4.948156392637183e-07
-0.65625,5.25,alpha,1.00000000013193,1.0000000001182732,1.3656853424112301e-11
-0.65625,5.25,beta,0.0,1.0838247461749668e-85,1.0838247461749668e-85
-0.65625,5.25,gamma_ll,1.0000000004786886,1.0000000004291367,4.9551918100559896e-11
-0.65625,5.25,gamma_omega,30.62555604954444,30.625498489259844,1.8794853717092786e-06
-0.65625,5.375,alpha,1.0000000000347604,1.000000000025194,9.566347713652594e-12
-0.65625,5.375,beta,0.0,8.183570268001963e-90,8.183570268001963e-90
-0.65625,5.375,gamma_ll,1.0000000001261236,1.0000000000914135,3.4710012637503144e-11
-0.65625,5.375,gamma_omega,31.953462388159938,31.953369536045997,2.9058545459889768e-06
-0.65625,5.5,alpha,1.0000000000088758,1.0000000000044378,4.43800551859721e-12
-0.65625,5.5,beta,0.0,-1.6539426225856598e-92,1.6539426225856598e-92
-0.65625,5.5,gamma_ll,1.0000000000322045,1.0000000000161022,1.6102230659434856e-11
-0.65625,5.5,gamma_omega,33.312701957817204,33.312600978755526,3.03124801481387e-06
-0.65625,5.625,alpha,1.0000000000021962,1.0000000000006044,1.5918377727040533e-12
-0.65625,5.625,beta,0.0,-8.671150972818416e-95,8.671150972818416e-95
-0.65625,5.625,gamma_ll,1.0000000000079692,1.0000000000021934,5.7758242632638855e-12
-0.65625,5.625,gamma_omega,34.70324426633485,34.70315782295129,2.4909309024645e-06
-0.65625,5.75,alpha,1.0000000000005267,1.0000000000000546,4.72066830070368e-13
-0.65625,5.75,beta,0.0,-3.975453020303663e-99,3.975453020303663e-99
-0.65625,5.75,gamma_ll,1.0000000000019105,1.0000000000001976,1.7128520823884191e-12
-0.65625,5.75,gamma_omega,36.125069488438776,36.12500719313295,1.724434214416095e-06
-0.65625,5.875,alpha,1.0000000000001226,1.000000000000002,1.2057022047427723e-13
-0.65625,5.875,beta,0.0,-7.382007942782771e-102,7.382007942782771e-102
-0.65625,5.875,gamma_ll,1.0000000000004445,1.000000000000007,4.374278717021172e-13
-0.65625,5.875,gamma_omega,37.578164944333395,37.57812564119593,1.0459035857932752e-06
-0.65625,6.0,alpha,1.0000000000000278,1.0,2.7755575615628144e-14
-0.65625,6.0,beta,0.0,0.0,0.0
-0.65625,6.0,gamma_ll,1.0000000000001004,1.0,1.0036416142610408e-13
-0.65625,6.0,gamma_omega,39.06252265456252,39.062500000000014,5.799564638251459e-07
-0.65625,6.125,alpha,1.000000000000006,1.0,5.995204332975809e-15
-0.65625,6.125,beta,0.0,0.0,0.0
-0.65625,6.125,gamma_ll,1.0000000000000222,1.0,2.220446049250264e-14
-0.65625,6.125,gamma_omega,40.578137677205696,40.578125,3.124146750329303e-07
-0.65625,6.25,alpha,1.0000000000000013,1.0,1.332267629550186e-15
-0.65625,6.25,beta,0.0,0.0,0.0
-0.65625,6.25,gamma_ll,1.0000000000000053,1.0,5.329070518200723e-15
-0.65625,6.25,gamma_omega,42.12500699951287,42.12500000000001,1.6616051512418058e-07
-0.65625,6.375,alpha,1.0000000000000004,1.0,4.440892098500624e-16
-0.65625,6.375,beta,0.0,0.0,0.0
-0.65625,6.375,gamma_ll,1.0000000000000013,1.0,1.332267629550186e-15
-0.65625,6.375,gamma_omega,43.70312881326693,43.703125,8.725386562550802e-08
-0.65625,6.5,alpha,1.0,1.0,0.0
-0.65625,6.5,beta,0.0,0.0,0.0
-0.65625,6.5,gamma_ll,1.0,1.0,0.0
-0.65625,6.5,gamma_omega,45.3125020498404,45.3125,4.5237854990296604e-08
-0.65625,6.625,alpha,1.0,1.0,0.0
-0.65625,6.625,beta,0.0,0.0,0.0
-0.65625,6.625,gamma_ll,1.0,1.0,0.0
-0.65625,6.625,gamma_omega,46.95312608728738,46.95312500000001,2.3156868639666074e-08
-0.65625,6.75,alpha,1.0,1.0,0.0
-0.65625,6.75,beta,0.0,0.0,0.0
-0.65625,6.75,gamma_ll,1.0,1.0,0.0
-0.65625,6.75,gamma_omega,48.625000569085856,48.625000000000014,1.1703564728052798e-08
-0.65625,6.875,alpha,1.0,1.0,0.0
-0.65625,6.875,beta,0.0,0.0,0.0
-0.65625,6.875,gamma_ll,1.0,1.0,0.0
-0.65625,6.875,gamma_omega,50.328125293919086,50.328125,5.840056324095814e-09
-0.65625,7.0,alpha,1.0,1.0,0.0
-0.65625,7.0,beta,0.0,0.0,0.0
-0.65625,7.0,gamma_ll,1.0,1.0,0.0
-0.65625,7.0,gamma_omega,52.062500149796435,52.0625,2.8772424370868163e-09
-0.65625,7.125,alpha,1.0,1.0,0.0
-0.65625,7.125,beta,0.0,0.0,0.0
