s,peak_velocity,peak_velocity_fraction,peak_velocity_l,material_fraction_above_09,material_fraction_above_099,maximum_density,maximum_radial_stress,reference_maximum_speed,density_peak_over_reference,radial_peak_over_reference
0.7749999999999697,0.3296710316393824,0.828125,-0.7273143396960022,0.0,0.0,16.52005740170726,16.50559471074882,0.9984733036994877,13.060489311321474,22.903124432505972
0.7799999999999692,0.3316040928807463,0.828125,-0.7262549022784928,0.0,0.0,16.654042662778647,16.63952131195101,0.9986422308948945,11.66051868182245,12.65880136005377
0.7849999999999686,0.3327067586680243,0.828125,-0.7251930894689718,0.0,0.0,16.78944519659677,16.77486479970707,0.9988336523491043,12.57833697267602,13.539120466096149
0.7899999999999681,0.3360044641422312,0.8125,-0.7534034730892825,0.0,0.0,16.926275282548602,16.911635453430826,0.9990122628426522,10.03328057772725,10.272675321991365
0.7949999999999675,0.3412362731155333,0.8125,-0.7523092855003939,0.0,0.0,17.064543156359512,17.049843508914552,0.9991781886702105,6.536430795241376,7.014567235923887
0.799999999999967,0.34612439733385497,0.8125,-0.7512014403650261,0.0,0.0,17.204259000888367,17.189499149126945,0.9993316233667481,5.617443394002078,5.730954397037209
0.8049999999999664,0.35060737397859415,0.8125,-0.7500812072431006,0.0,0.0,17.3454329596574,17.330612517738956,0.9994728226068998,8.65775767797898,8.812091791652566
0.8099999999999659,0.3546161155331089,0.8125,-0.7489500542936142,0.0,0.0,17.48807508961768,17.47319367190429,0.9996020950698549,4.992969867108964,5.078521278848462
0.8149999999999653,0.3580729295503751,0.8125,-0.7478096721233044,0.0,0.0,17.632195390406523,17.617252611507087,0.9997197949849028,14.624293121727169,15.69758298650634
0.8199999999999648,0.3608904799957848,0.8125,-0.7466620005801122,0.0,0.0,17.77780377274062,17.762799247564796,,,
0.8249999999999642,0.36297074020804443,0.8125,-0.7455092585694256,0.0,0.0,17.924910049865485,17.909843393679832,,,
0.8299999999999637,0.36873363440990403,0.796875,-0.7716858725262736,0.0,0.0,18.073523953646372,18.05839478212476,,,
0.8349999999999631,0.3745296485635275,0.796875,-0.7704907052198406,0.0,0.0,18.22365508807401,18.208463017362174,,,
0.8399999999999626,0.37998540958507604,0.796875,-0.7692804197468024,0.0,0.0,18.375312961701386,18.36005760847029,,,
0.844999999999962,0.38503522975470295,0.796875,-0.7680562817366755,0.0,0.0,18.528506957447163,18.513187938955074,,,
0.8499999999999615,0.38960500347718113,0.796875,-0.7668197688184594,0.0,0.0,18.68324632624569,18.667863260401276,,,
0.8549999999999609,0.3936109411283971,0.796875,-0.7655725971391123,0.0,0.0,18.83954020593881,18.824092711357096,,,
0.8599999999999604,0.3986641260005911,0.78125,-0.7897286396392417,0.0,0.0,18.997397575080225,18.981885271152212,,,
