s,drift_comparison,x,required_negative_null,worst_direction
0.5,0.2,-1.409375,0.32799601397628214,0.0016314811995167548
0.5,0.2,-1.403125,0.32988047086049627,0.0016195409419768015
0.5,0.2,-1.396875,0.33177936782980516,0.0016075858356970779
0.5,0.2,-1.390625,0.33369260679760476,0.0015957448615901899
0.5,0.2,-1.3843750000000001,0.3356177061844696,0.001583934220891142
0.5,0.2,-1.378125,0.3375546234598815,0.0015722293630097645
0.5,0.2,-1.371875,0.33950136715254653,0.0015606562633980405
0.5,0.2,-1.365625,0.3414579390384308,0.0015492826125747751
0.5,0.2,-1.359375,0.34342220868576595,0.0015381230224196804
0.5,0.2,-1.3531250000000001,0.3453942182297785,0.0015272438256807718
0.5,0.2,-1.346875,0.3473716947156514,0.0015165936796296766
0.5,0.2,-1.340625,0.349354715130763,0.0015062394952463929
0.5,0.2,-1.334375,0.3513408350841389,0.0014959471927740138
0.5,0.2,-1.328125,0.35333021317866753,0.0014859385930688306
0.5,0.2,-1.3218750000000001,0.3553202522824269,0.001475799897466139
0.5,0.2,-1.315625,0.35731120111671794,0.0014659449867931939
0.5,0.2,-1.309375,0.35930030827927245,0.001455739196148933
0.5,0.2,-1.303125,0.3612899839778038,0.001451606716939312
0.5,0.2,-1.296875,0.40634721423692893,0.0012828605522448321
0.5,0.2,-1.2906250000000001,0.40860636782797216,0.0012724149413092867
0.5,0.2,-1.284375,0.4108913803662776,0.0012628184773226456
0.5,0.2,-1.278125,0.4132016395633318,0.0012534981859287175
0.5,0.2,-1.271875,0.41552989894258147,0.0012444860616119453
0.5,0.2,-1.265625,0.417875950593641,0.0012357717807543937
0.5,0.2,-1.2593750000000001,0.42024092455597944,0.0012271531555803224
0.5,0.2,-1.253125,0.42262461850599103,0.0012186222594472414
0.5,0.2,-1.246875,0.4250285301139729,0.0012103426327102448
0.5,0.2,-1.240625,0.42745247170980305,0.001202329396421079
0.5,0.2,-1.234375,0.42989809364119547,0.0011945591888532945
0.5,0.2,-1.2281250000000001,0.4323652717393724,0.0011871904825042903
0.5,0.2,-1.221875,0.43485568841606936,0.001180151515832817
0.5,0.2,-1.215625,0.43736918744378983,0.0011735157700835566
0.5,0.2,-1.209375,0.4399161503281791,0.0011672297668545322
0.5,0.2,-1.203125,0.4424963635018469,0.0011614752807977556
0.5,0.2,-1.1968750000000001,0.4451315264373958,0.001156259177970254
0.5,0.2,-1.190625,0.44782136465989775,0.0011519984467704884
0.5,0.2,-1.184375,0.45053390164602203,0.001148579161159339
0.5,0.2,-1.178125,0.4532691968069398,0.0011462291568880565
0.5,0.2,-1.171875,0.4559915966597233,0.0011449851938861336
0.5,0.2,-1.1656250000000001,0.45870128157248413,0.0011445840122482256
0.5,0.2,-1.159375,0.4613986010758376,0.0011449416545820607
0.5,0.2,-1.153125,0.46408369750355394,0.001145900459116839
0.5,0.2,-1.146875,0.4667543460666209,0.001147455467680041
