amplitude,presheath,s,type_iv,samples_with_type_iv,unresolved,min_null
flat_lapse_60,6.5,-0.6,0,0,0,-1.7425031666583537
flat_lapse_60,7.0,-0.6,0,0,0,-1.7564853321010496
flat_lapse_60,8.0,-0.6,0,0,0,-1.7845943315712143
flat_lapse_60,3.0,-0.5,0,0,0,-1.6311543041377108
flat_lapse_60,4.0,-0.5,0,0,0,-1.6573304477497186
flat_lapse_60,5.0,-0.5,0,0,0,-1.6837434614795557
flat_lapse_60,6.0,-0.5,0,0,0,-1.710386682158093
flat_lapse_60,6.5,-0.5,0,0,0,-1.7237925865755466
flat_lapse_60,7.0,-0.5,0,0,0,-1.737253624626688
flat_lapse_60,8.0,-0.5,0,0,0,-1.7643379802457193
flat_lapse_60,3.0,-0.4,0,0,0,-1.4509977923212234
flat_lapse_60,4.0,-0.4,0,0,0,-1.4759475953032746
flat_lapse_60,5.0,-0.4,0,0,0,-1.5011842247433154
flat_lapse_60,6.0,-0.4,0,0,0,-1.5266999993812083
flat_lapse_60,6.5,-0.4,0,0,0,-1.539560209532083
flat_lapse_60,7.0,-0.4,0,0,0,-1.5524873983757024
flat_lapse_60,8.0,-0.4,0,0,0,-1.583681925539437
flat_lapse_60,3.0,-0.3,0,0,0,-1.447151834406208
flat_lapse_60,4.0,-0.3,0,0,0,-1.4923922578076587
flat_lapse_60,5.0,-0.3,0,0,0,-1.537638099998472
flat_lapse_60,6.0,-0.3,0,0,0,-1.5828893499301038
flat_lapse_60,6.5,-0.3,0,0,0,-1.6055169993522194
flat_lapse_60,7.0,-0.3,0,0,0,-1.6281459965765408
flat_lapse_60,8.0,-0.3,0,0,0,-1.6734080289342501
flat_lapse_60,3.0,-0.2,0,0,0,-1.5149022740414826
flat_lapse_60,4.0,-0.2,0,0,0,-1.5600045589221234
flat_lapse_60,5.0,-0.2,0,0,0,-1.605112544247139
flat_lapse_60,6.0,-0.2,0,0,0,-1.6502262183937109
flat_lapse_60,6.5,-0.2,0,0,0,-1.6727851851494315
flat_lapse_60,7.0,-0.2,0,0,0,-1.6953455697627202
flat_lapse_60,8.0,-0.2,0,0,0,-1.740470586778699
flat_lapse_60,3.0,-0.1,0,0,0,-1.4962794733615337
flat_lapse_60,4.0,-0.1,0,0,0,-1.5414197288613047
flat_lapse_60,5.0,-0.1,0,0,0,-1.5865656073859502
flat_lapse_60,6.0,-0.1,0,0,0,-1.6317170974705044
flat_lapse_60,6.5,-0.1,0,0,0,-1.6542949432713405
flat_lapse_60,7.0,-0.1,0,0,0,-1.6768741876733817
flat_lapse_60,8.0,-0.1,0,0,0,-1.7220368665763215
flat_lapse_60,3.0,-0.0,0,0,0,-1.3468395862006177
flat_lapse_60,4.0,-0.0,0,0,0,-1.3775231377349304
flat_lapse_60,5.0,-0.0,0,0,0,-1.4083613309842626
flat_lapse_60,6.0,-0.0,0,0,0,-1.4472555485036096
flat_lapse_60,6.5,-0.0,0,0,0,-1.4700215425109082
flat_lapse_60,7.0,-0.0,0,0,0,-1.4927887432108675
flat_lapse_60,8.0,-0.0,0,0,0,-1.538326759766783
flat_lapse_60,3.0,0.1,0,0,0,-1.4732958686930144
flat_lapse_60,4.0,0.1,0,0,0,-1.502893004461073
flat_lapse_60,5.0,0.1,0,0,0,-1.5326616236153128
flat_lapse_60,6.0,0.1,0,0,0,-1.5625955069488957
flat_lapse_60,6.5,0.1,0,0,0,-1.577622551566618
flat_lapse_60,7.0,0.1,0,0,0,-1.5926886988594517
flat_lapse_60,8.0,0.1,0,0,0,-1.6229354962216833
flat_lapse_60,3.0,0.2,1,1,0,-1.8158764536924017
flat_lapse_60,4.0,0.2,0,0,0,-1.8603650727695018
flat_lapse_60,5.0,0.2,0,0,0,-1.904860643513652
flat_lapse_60,6.0,0.2,0,0,0,-1.949363151750877
flat_lapse_60,6.5,0.2,0,0,0,-1.9716170030079296
flat_lapse_60,7.0,0.2,0,0,0,-1.9938725833361028
flat_lapse_60,8.0,0.2,0,0,0,-2.038388924153095
flat_lapse_60,3.0,0.3,1,1,0,-2.299138818863503
flat_lapse_60,4.0,0.3,0,0,0,-2.3426420989723638
flat_lapse_60,5.0,0.3,0,0,0,-2.3861543397871587
flat_lapse_60,6.0,0.3,0,0,0,-2.4296755230376186
flat_lapse_60,6.5,0.3,0,0,0,-2.451439462376952
flat_lapse_60,7.0,0.3,0,0,0,-2.473205630490727
flat_lapse_60,8.0,0.3,0,0,0,-2.516744643950644
flat_lapse_60,3.0,0.4,1,1,0,-2.527263759780014
flat_lapse_60,4.0,0.4,0,0,0,-2.5703019087093906
flat_lapse_60,5.0,0.4,0,0,0,-2.6133499667154205
flat_lapse_60,6.0,0.4,0,0,0,-2.6564079135941694
flat_lapse_60,6.5,0.4,0,0,0,-2.6779405890583523
flat_lapse_60,7.0,0.4,0,0,0,-2.699475729182903
flat_lapse_60,8.0,0.4,0,0,0,-2.742553393359994
flat_lapse_60,3.0,0.5,0,0,0,-2.350598159317455
flat_lapse_60,4.0,0.5,0,0,0,-2.3939965173444744
flat_lapse_60,5.0,0.5,0,0,0,-2.4374040500063905
flat_lapse_60,6.0,0.5,0,0,0,-2.4808207385967447
flat_lapse_60,6.5,0.5,0,0,0,-2.5025325105297522
flat_lapse_60,7.0,0.5,0,0,0,-2.524246564447226
flat_lapse_60,8.0,0.5,0,0,0,-2.5676815089275853
flat_lapse_60,3.0,0.6,0,0,0,-2.3848061188264364
flat_lapse_60,4.0,0.6,0,0,0,-2.428134729159538
flat_lapse_60,5.0,0.6,0,0,0,-2.4714726563383214
flat_lapse_60,6.0,0.6,0,0,0,-2.5148198813663716
flat_lapse_60,6.5,0.6,0,0,0,-2.5364969746480868
flat_lapse_60,7.0,0.6,0,0,0,-2.5581763852860098
flat_lapse_60,8.0,0.6,0,0,0,-2.6015421491782083
flat_lapse_60,3.0,0.7,0,0,0,-2.1986796151452603
flat_lapse_60,4.0,0.7,0,0,0,-2.2423877247117323
flat_lapse_60,5.0,0.7,0,0,0,-2.2861043773508594
flat_lapse_60,6.0,0.7,0,0,0,-2.3298295556438964
flat_lapse_60,6.5,0.7,0,0,0,-2.351695336476988
flat_lapse_60,7.0,0.7,0,0,0,-2.3735632422076187
flat_lapse_60,8.0,0.7,0,0,0,-2.417305419694242
flat_lapse_60,3.0,0.8,0,0,0,-1.690009563361508
flat_lapse_60,4.0,0.8,0,0,0,-1.7347548164345334
flat_lapse_60,5.0,0.8,0,0,0,-1.779506497915413
flat_lapse_60,6.0,0.8,0,0,0,-1.8242645946970601
flat_lapse_60,6.5,0.8,0,0,0,-1.8466460447370177
flat_lapse_60,7.0,0.8,0,0,0,-1.8690290936991163
flat_lapse_60,8.0,0.8,0,0,0,-1.9137999818678892
flat_lapse_60,3.0,0.9,0,0,0,-0.9810379631028905
flat_lapse_60,4.0,0.9,0,0,0,-1.0272287608643835
flat_lapse_60,5.0,0.9,0,0,0,-1.073423039666804
flat_lapse_60,6.0,0.9,0,0,0,-1.1196207924125463
flat_lapse_60,6.5,0.9,0,0,0,-1.14272096930012
flat_lapse_60,7.0,0.9,0,0,0,-1.1658220120184777
flat_lapse_60,8.0,0.9,0,0,0,-1.2120266914159066
flat_lapse_60,3.0,1.0,1,1,0,-0.9304875811262054
flat_lapse_60,4.0,1.0,0,0,0,-0.9634182103024802
flat_lapse_60,5.0,1.0,0,0,0,-0.996686489428693
flat_lapse_60,6.0,1.0,0,0,0,-1.0302708989741234
flat_lapse_60,6.5,1.0,0,0,0,-1.0471753364037573
flat_lapse_60,7.0,1.0,0,0,0,-1.0641514048724856
flat_lapse_60,8.0,1.0,0,0,0,-1.0983093699380335
flat_lapse_60,3.0,1.1,0,0,0,-0.9304875811262054
flat_lapse_60,4.0,1.1,0,0,0,-0.9634182103024802
flat_lapse_60,5.0,1.1,0,0,0,-0.996686489428693
flat_lapse_60,6.0,1.1,0,0,0,-1.0302708989741234
flat_lapse_60,6.5,1.1,0,0,0,-1.0471753364037573
flat_lapse_60,7.0,1.1,0,0,0,-1.0641514048724856
flat_lapse_60,8.0,1.1,0,0,0,-1.0983093699380335
flat_lapse_60,3.0,1.2,0,0,0,-0.9304875811262054
flat_lapse_60,4.0,1.2,0,0,0,-0.9634182103024802
flat_lapse_60,5.0,1.2,0,0,0,-0.996686489428693
flat_lapse_60,6.0,1.2,0,0,0,-1.0302708989741234
flat_lapse_60,6.5,1.2,0,0,0,-1.0471753364037573
flat_lapse_60,7.0,1.2,0,0,0,-1.0641514048724856
flat_lapse_60,8.0,1.2,0,0,0,-1.0983093699380335
flat_lapse_60,3.0,1.3,0,0,0,-0.9304875811262054
flat_lapse_60,4.0,1.3,0,0,0,-0.9634182103024802
flat_lapse_60,5.0,1.3,0,0,0,-0.996686489428693
flat_lapse_60,6.0,1.3,0,0,0,-1.0302708989741234
flat_lapse_60,6.5,1.3,0,0,0,-1.0471753364037573
flat_lapse_60,7.0,1.3,0,0,0,-1.0641514048724856
flat_lapse_60,8.0,1.3,0,0,0,-1.0983093699380335
flat_lapse_60,3.0,1.4,0,0,0,-0.9304875811262054
flat_lapse_60,4.0,1.4,0,0,0,-0.9634182103024802
flat_lapse_60,5.0,1.4,0,0,0,-0.996686489428693
flat_lapse_60,6.0,1.4,0,0,0,-1.0302708989741234
flat_lapse_60,6.5,1.4,0,0,0,-1.0471753364037573
flat_lapse_60,7.0,1.4,0,0,0,-1.0641514048724856
flat_lapse_60,8.0,1.4,0,0,0,-1.0983093699380335
flat_lapse_60,3.0,1.5,0,0,0,-0.9304875811262054
flat_lapse_60,4.0,1.5,0,0,0,-0.9634182103024802
flat_lapse_60,5.0,1.5,0,0,0,-0.996686489428693
flat_lapse_60,6.0,1.5,0,0,0,-1.0302708989741234
flat_lapse_60,6.5,1.5,0,0,0,-1.0471753364037573
flat_lapse_60,7.0,1.5,0,0,0,-1.0641514048724856
flat_lapse_60,8.0,1.5,0,0,0,-1.0983093699380335
flat_lapse_60,3.0,1.6,0,0,0,-0.9304875811262054
flat_lapse_60,4.0,1.6,0,0,0,-0.9634182103024802
flat_lapse_60,5.0,1.6,0,0,0,-0.996686489428693
flat_lapse_60,6.0,1.6,0,0,0,-1.0302708989741234
flat_lapse_60,6.5,1.6,0,0,0,-1.0471753364037573
flat_lapse_60,7.0,1.6,0,0,0,-1.0641514048724856
flat_lapse_60,8.0,1.6,0,0,0,-1.0983093699380335
flat_lapse_60,3.0,1.7,0,0,0,-0.9304875811262054
flat_lapse_60,4.0,1.7,0,0,0,-0.9634182103024802
flat_lapse_60,5.0,1.7,0,0,0,-0.996686489428693
flat_lapse_60,6.0,1.7,0,0,0,-1.0302708989741234
flat_lapse_60,6.5,1.7,0,0,0,-1.0471753364037573
flat_lapse_60,7.0,1.7,0,0,0,-1.0641514048724856
flat_lapse_60,8.0,1.7,0,0,0,-1.0983093699380335
flat_lapse_60,3.0,1.8,0,0,0,-0.9304875811262054
flat_lapse_60,4.0,1.8,0,0,0,-0.9634182103024802
flat_lapse_60,5.0,1.8,0,0,0,-0.996686489428693
flat_lapse_60,6.0,1.8,0,0,0,-1.0302708989741234
flat_lapse_60,6.5,1.8,0,0,0,-1.0471753364037573
flat_lapse_60,7.0,1.8,0,0,0,-1.0641514048724856
flat_lapse_60,8.0,1.8,0,0,0,-1.0983093699380335
flat_lapse_60,3.0,1.9,0,0,0,-0.9304875811262054
flat_lapse_60,4.0,1.9,0,0,0,-0.9634182103024802
flat_lapse_60,5.0,1.9,0,0,0,-0.996686489428693
flat_lapse_60,6.0,1.9,0,0,0,-1.0302708989741234
flat_lapse_60,6.5,1.9,0,0,0,-1.0471753364037573
flat_lapse_60,7.0,1.9,0,0,0,-1.0641514048724856
flat_lapse_60,8.0,1.9,0,0,0,-1.0983093699380335
flat_lapse_60,3.0,2.0,0,0,0,-0.9304875811262054
flat_lapse_60,4.0,2.0,0,0,0,-0.9634182103024802
flat_lapse_60,5.0,2.0,0,0,0,-0.996686489428693
flat_lapse_60,6.0,2.0,0,0,0,-1.0302708989741234
flat_lapse_60,6.5,2.0,0,0,0,-1.0471753364037573
flat_lapse_60,7.0,2.0,0,0,0,-1.0641514048724856
flat_lapse_60,8.0,2.0,0,0,0,-1.0983093699380335
flat_lapse_60,3.0,2.1,0,0,0,-0.9304875811262054
flat_lapse_60,4.0,2.1,0,0,0,-0.9634182103024802
flat_lapse_60,5.0,2.1,0,0,0,-0.996686489428693
flat_lapse_60,6.0,2.1,0,0,0,-1.0302708989741234
flat_lapse_60,6.5,2.1,0,0,0,-1.0471753364037573
flat_lapse_60,7.0,2.1,0,0,0,-1.0641514048724856
flat_lapse_60,8.0,2.1,0,0,0,-1.0983093699380335
flat_lapse_60,3.0,2.2,0,0,0,-0.9304875811262054
flat_lapse_60,4.0,2.2,0,0,0,-0.9634182103024802
flat_lapse_60,5.0,2.2,0,0,0,-0.996686489428693
flat_lapse_60,6.0,2.2,0,0,0,-1.0302708989741234
flat_lapse_60,6.5,2.2,0,0,0,-1.0471753364037573
flat_lapse_60,7.0,2.2,0,0,0,-1.0641514048724856
flat_lapse_60,8.0,2.2,0,0,0,-1.0983093699380335
flat_lapse_60,3.0,2.3,0,0,0,-0.9304875811262054
flat_lapse_60,4.0,2.3,0,0,0,-0.9634182103024802
flat_lapse_60,5.0,2.3,0,0,0,-0.996686489428693
flat_lapse_60,6.0,2.3,0,0,0,-1.0302708989741234
flat_lapse_60,6.5,2.3,0,0,0,-1.0471753364037573
flat_lapse_60,7.0,2.3,0,0,0,-1.0641514048724856
flat_lapse_60,8.0,2.3,0,0,0,-1.0983093699380335
flat_lapse_60,3.0,2.4,0,0,0,-0.9304875811262054
flat_lapse_60,4.0,2.4,0,0,0,-0.9634182103024802
flat_lapse_60,5.0,2.4,0,0,0,-0.996686489428693
flat_lapse_60,6.0,2.4,0,0,0,-1.0302708989741234
flat_lapse_60,6.5,2.4,0,0,0,-1.0471753364037573
flat_lapse_60,7.0,2.4,0,0,0,-1.0641514048724856
flat_lapse_60,8.0,2.4,0,0,0,-1.0983093699380335
flat_lapse_60,3.0,2.5,0,0,0,-0.9304875811262054
flat_lapse_60,4.0,2.5,0,0,0,-0.9634182103024802
flat_lapse_60,5.0,2.5,0,0,0,-0.996686489428693
flat_lapse_60,6.0,2.5,0,0,0,-1.0302708989741234
flat_lapse_60,6.5,2.5,0,0,0,-1.0471753364037573
flat_lapse_60,7.0,2.5,0,0,0,-1.0641514048724856
flat_lapse_60,8.0,2.5,0,0,0,-1.0983093699380335
flat_lapse_60,3.0,2.6,0,0,0,-0.9304875811262054
flat_lapse_60,4.0,2.6,0,0,0,-0.9634182103024802
flat_lapse_60,5.0,2.6,0,0,0,-0.996686489428693
flat_lapse_60,6.0,2.6,0,0,0,-1.0302708989741234
flat_lapse_60,6.5,2.6,0,0,0,-1.0471753364037573
flat_lapse_60,7.0,2.6,0,0,0,-1.0641514048724856
flat_lapse_60,8.0,2.6,0,0,0,-1.0983093699380335
flat_lapse_60,3.0,2.7,0,0,0,-0.9304875811262054
flat_lapse_60,4.0,2.7,0,0,0,-0.9634182103024802
flat_lapse_60,5.0,2.7,0,0,0,-0.996686489428693
flat_lapse_60,6.0,2.7,0,0,0,-1.0302708989741234
flat_lapse_60,6.5,2.7,0,0,0,-1.0471753364037573
flat_lapse_60,7.0,2.7,0,0,0,-1.0641514048724856
flat_lapse_60,8.0,2.7,0,0,0,-1.0983093699380335
flat_lapse_60,3.0,2.8,0,0,0,-0.9304875811262054
flat_lapse_60,4.0,2.8,0,0,0,-0.9634182103024802
flat_lapse_60,5.0,2.8,0,0,0,-0.996686489428693
flat_lapse_60,6.0,2.8,0,0,0,-1.0302708989741234
flat_lapse_60,6.5,2.8,0,0,0,-1.0471753364037573
flat_lapse_60,7.0,2.8,0,0,0,-1.0641514048724856
flat_lapse_60,8.0,2.8,0,0,0,-1.0983093699380335
flat_lapse_60,3.0,2.9,0,0,0,-0.9304875811262054
flat_lapse_60,4.0,2.9,0,0,0,-0.9634182103024802
flat_lapse_60,5.0,2.9,0,0,0,-0.996686489428693
flat_lapse_60,6.0,2.9,0,0,0,-1.0302708989741234
flat_lapse_60,6.5,2.9,0,0,0,-1.0471753364037573
flat_lapse_60,7.0,2.9,0,0,0,-1.0641514048724856
flat_lapse_60,8.0,2.9,0,0,0,-1.0983093699380335
flat_lapse_60,3.0,3.0,0,0,0,-0.9304875811262054
flat_lapse_60,4.0,3.0,0,0,0,-0.9634182103024802
flat_lapse_60,5.0,3.0,0,0,0,-0.996686489428693
flat_lapse_60,6.0,3.0,0,0,0,-1.0302708989741234
flat_lapse_60,6.5,3.0,0,0,0,-1.0471753364037573
flat_lapse_60,7.0,3.0,0,0,0,-1.0641514048724856
flat_lapse_60,8.0,3.0,0,0,0,-1.0983093699380335
flat_lapse_600,3.0,-8.0,0,0,0,-0.9304875811262054
flat_lapse_600,4.0,-8.0,0,0,0,-0.9634182103024802
flat_lapse_600,5.0,-8.0,0,0,0,-0.996686489428693
flat_lapse_600,6.0,-8.0,0,0,0,-1.0302708989741234
flat_lapse_600,6.5,-8.0,0,0,0,-1.0471753364037573
flat_lapse_600,7.0,-8.0,0,0,0,-1.0641514048724856
flat_lapse_600,8.0,-8.0,0,0,0,-1.0983093699380335
flat_lapse_600,3.0,-7.9,0,0,0,-0.9304875811262054
flat_lapse_600,4.0,-7.9,0,0,0,-0.9634182103024802
flat_lapse_600,5.0,-7.9,0,0,0,-0.996686489428693
flat_lapse_600,6.0,-7.9,0,0,0,-1.0302708989741234
flat_lapse_600,6.5,-7.9,0,0,0,-1.0471753364037573
flat_lapse_600,7.0,-7.9,0,0,0,-1.0641514048724856
flat_lapse_600,8.0,-7.9,0,0,0,-1.0983093699380335
flat_lapse_600,3.0,-7.8,0,0,0,-0.9304875811262054
flat_lapse_600,4.0,-7.8,0,0,0,-0.9634182103024802
flat_lapse_600,5.0,-7.8,0,0,0,-0.996686489428693
flat_lapse_600,6.0,-7.8,0,0,0,-1.0302708989741234
flat_lapse_600,6.5,-7.8,0,0,0,-1.0471753364037573
flat_lapse_600,7.0,-7.8,0,0,0,-1.0641514048724856
flat_lapse_600,8.0,-7.8,0,0,0,-1.0983093699380335
flat_lapse_600,3.0,-7.7,0,0,0,-0.9304875811262054
flat_lapse_600,4.0,-7.7,0,0,0,-0.9634182103024802
flat_lapse_600,5.0,-7.7,0,0,0,-0.996686489428693
flat_lapse_600,6.0,-7.7,0,0,0,-1.0302708989741234
flat_lapse_600,6.5,-7.7,0,0,0,-1.0471753364037573
flat_lapse_600,7.0,-7.7,0,0,0,-1.0641514048724856
flat_lapse_600,8.0,-7.7,0,0,0,-1.0983093699380335
flat_lapse_600,3.0,-7.6,0,0,0,-0.9304875811262054
flat_lapse_600,4.0,-7.6,0,0,0,-0.9634182103024802
flat_lapse_600,5.0,-7.6,0,0,0,-0.996686489428693
flat_lapse_600,6.0,-7.6,0,0,0,-1.0302708989741234
flat_lapse_600,6.5,-7.6,0,0,0,-1.0471753364037573
flat_lapse_600,7.0,-7.6,0,0,0,-1.0641514048724856
flat_lapse_600,8.0,-7.6,0,0,0,-1.0983093699380335
flat_lapse_600,3.0,-7.5,0,0,0,-0.9304875811262054
flat_lapse_600,4.0,-7.5,0,0,0,-0.9634182103024802
flat_lapse_600,5.0,-7.5,0,0,0,-0.996686489428693
flat_lapse_600,6.0,-7.5,0,0,0,-1.0302708989741234
flat_lapse_600,6.5,-7.5,0,0,0,-1.0471753364037573
flat_lapse_600,7.0,-7.5,0,0,0,-1.0641514048724856
flat_lapse_600,8.0,-7.5,0,0,0,-1.0983093699380335
flat_lapse_600,3.0,-7.4,0,0,0,-0.9304875811262054
flat_lapse_600,4.0,-7.4,0,0,0,-0.9634182103024802
flat_lapse_600,5.0,-7.4,0,0,0,-0.996686489428693
flat_lapse_600,6.0,-7.4,0,0,0,-1.0302708989741234
flat_lapse_600,6.5,-7.4,0,0,0,-1.0471753364037573
flat_lapse_600,7.0,-7.4,0,0,0,-1.0641514048724856
flat_lapse_600,8.0,-7.4,0,0,0,-1.0983093699380335
flat_lapse_600,3.0,-7.3,0,0,0,-0.9304875811262054
flat_lapse_600,4.0,-7.3,0,0,0,-0.9634182103024802
flat_lapse_600,5.0,-7.3,0,0,0,-0.996686489428693
flat_lapse_600,6.0,-7.3,0,0,0,-1.0302708989741234
flat_lapse_600,6.5,-7.3,0,0,0,-1.0471753364037573
flat_lapse_600,7.0,-7.3,0,0,0,-1.0641514048724856
flat_lapse_600,8.0,-7.3,0,0,0,-1.0983093699380335
flat_lapse_600,3.0,-7.2,0,0,0,-0.9304875811262054
flat_lapse_600,4.0,-7.2,0,0,0,-0.9634182103024802
flat_lapse_600,5.0,-7.2,0,0,0,-0.996686489428693
flat_lapse_600,6.0,-7.2,0,0,0,-1.0302708989741234
flat_lapse_600,6.5,-7.2,0,0,0,-1.0471753364037573
flat_lapse_600,7.0,-7.2,0,0,0,-1.0641514048724856
flat_lapse_600,8.0,-7.2,0,0,0,-1.0983093699380335
flat_lapse_600,3.0,-7.1,0,0,0,-0.9304875811262054
flat_lapse_600,4.0,-7.1,0,0,0,-0.9634182103024802
flat_lapse_600,5.0,-7.1,0,0,0,-0.996686489428693
flat_lapse_600,6.0,-7.1,0,0,0,-1.0302708989741234
flat_lapse_600,6.5,-7.1,0,0,0,-1.0471753364037573
flat_lapse_600,7.0,-7.1,0,0,0,-1.0641514048724856
flat_lapse_600,8.0,-7.1,0,0,0,-1.0983093699380335
flat_lapse_600,3.0,-7.0,0,0,0,-0.9304875811262054
flat_lapse_600,4.0,-7.0,0,0,0,-0.9634182103024802
flat_lapse_600,5.0,-7.0,0,0,0,-0.996686489428693
flat_lapse_600,6.0,-7.0,0,0,0,-1.0302708989741234
flat_lapse_600,6.5,-7.0,0,0,0,-1.0471753364037573
flat_lapse_600,7.0,-7.0,0,0,0,-1.0641514048724856
flat_lapse_600,8.0,-7.0,0,0,0,-1.0983093699380335
flat_lapse_600,3.0,-6.9,0,0,0,-0.9304875811262054
flat_lapse_600,4.0,-6.9,0,0,0,-0.9634182103024802
flat_lapse_600,5.0,-6.9,0,0,0,-0.996686489428693
flat_lapse_600,6.0,-6.9,0,0,0,-1.0302708989741234
flat_lapse_600,6.5,-6.9,0,0,0,-1.0471753364037573
flat_lapse_600,7.0,-6.9,0,0,0,-1.0641514048724856
flat_lapse_600,8.0,-6.9,0,0,0,-1.0983093699380335
flat_lapse_600,3.0,-6.8,0,0,0,-0.9304875811262054
flat_lapse_600,4.0,-6.8,0,0,0,-0.9634182103024802
flat_lapse_600,5.0,-6.8,0,0,0,-0.996686489428693
flat_lapse_600,6.0,-6.8,0,0,0,-1.0302708989741234
flat_lapse_600,6.5,-6.8,0,0,0,-1.0471753364037573
flat_lapse_600,7.0,-6.8,0,0,0,-1.0641514048724856
flat_lapse_600,8.0,-6.8,0,0,0,-1.0983093699380335
flat_lapse_600,3.0,-6.7,0,0,0,-0.9304875811262054
flat_lapse_600,4.0,-6.7,0,0,0,-0.9634182103024802
flat_lapse_600,5.0,-6.7,0,0,0,-0.996686489428693
flat_lapse_600,6.0,-6.7,0,0,0,-1.0302708989741234
flat_lapse_600,6.5,-6.7,0,0,0,-1.0471753364037573
flat_lapse_600,7.0,-6.7,0,0,0,-1.0641514048724856
flat_lapse_600,8.0,-6.7,0,0,0,-1.0983093699380335
flat_lapse_600,3.0,-6.6,0,0,0,-0.9304875811262054
flat_lapse_600,4.0,-6.6,0,0,0,-0.9634182103024802
flat_lapse_600,5.0,-6.6,0,0,0,-0.996686489428693
flat_lapse_600,6.0,-6.6,0,0,0,-1.0302708989741234
flat_lapse_600,6.5,-6.6,0,0,0,-1.0471753364037573
flat_lapse_600,7.0,-6.6,0,0,0,-1.0641514048724856
flat_lapse_600,8.0,-6.6,0,0,0,-1.0983093699380335
flat_lapse_600,3.0,-6.5,0,0,0,-0.9304875811262054
flat_lapse_600,4.0,-6.5,0,0,0,-0.9634182103024802
flat_lapse_600,5.0,-6.5,0,0,0,-0.996686489428693
flat_lapse_600,6.0,-6.5,0,0,0,-1.0302708989741234
flat_lapse_600,6.5,-6.5,0,0,0,-1.0471753364037573
flat_lapse_600,7.0,-6.5,0,0,0,-1.0641514048724856
flat_lapse_600,8.0,-6.5,0,0,0,-1.0983093699380335
flat_lapse_600,3.0,-6.4,0,0,0,-0.9304875811262054
flat_lapse_600,4.0,-6.4,0,0,0,-0.9634182103024802
flat_lapse_600,5.0,-6.4,0,0,0,-0.996686489428693
flat_lapse_600,6.0,-6.4,0,0,0,-1.0302708989741234
flat_lapse_600,6.5,-6.4,0,0,0,-1.0471753364037573
flat_lapse_600,7.0,-6.4,0,0,0,-1.0641514048724856
flat_lapse_600,8.0,-6.4,0,0,0,-1.0983093699380335
flat_lapse_600,3.0,-6.3,0,0,0,-0.9304875811262054
flat_lapse_600,4.0,-6.3,0,0,0,-0.9634182103024802
flat_lapse_600,5.0,-6.3,0,0,0,-0.996686489428693
flat_lapse_600,6.0,-6.3,0,0,0,-1.0302708989741234
flat_lapse_600,6.5,-6.3,0,0,0,-1.0471753364037573
flat_lapse_600,7.0,-6.3,0,0,0,-1.0641514048724856
flat_lapse_600,8.0,-6.3,0,0,0,-1.0983093699380335
flat_lapse_600,3.0,-6.2,0,0,0,-0.9304875811262054
flat_lapse_600,4.0,-6.2,0,0,0,-0.9634182103024802
flat_lapse_600,5.0,-6.2,0,0,0,-0.996686489428693
flat_lapse_600,6.0,-6.2,0,0,0,-1.0302708989741234
flat_lapse_600,6.5,-6.2,0,0,0,-1.0471753364037573
flat_lapse_600,7.0,-6.2,0,0,0,-1.0641514048724856
flat_lapse_600,8.0,-6.2,0,0,0,-1.0983093699380335
flat_lapse_600,3.0,-6.1,0,0,0,-0.9801102800270565
flat_lapse_600,4.0,-6.1,0,0,0,-1.0263029692710042
flat_lapse_600,5.0,-6.1,0,0,0,-1.0724991356992764
flat_lapse_600,6.0,-6.1,0,0,0,-1.1186987722221295
flat_lapse_600,6.5,-6.1,0,0,0,-1.141799889557434
flat_lapse_600,7.0,-6.1,0,0,0,-1.1649018717642792
flat_lapse_600,8.0,-6.1,0,0,0,-1.2111084272648642
flat_lapse_600,3.0,-6.0,0,0,0,-3.106176490222116
flat_lapse_600,4.0,-6.0,0,0,0,-3.148034275618916
flat_lapse_600,5.0,-6.0,0,0,0,-3.1899043767730264
flat_lapse_600,6.0,-6.0,0,0,0,-3.231786768573451
flat_lapse_600,6.5,-6.0,0,0,0,-3.2527325656328516
flat_lapse_600,7.0,-6.0,0,0,0,-3.2736814259604055
flat_lapse_600,8.0,-6.0,0,0,0,-3.3155883239251933
flat_lapse_600,3.0,-5.9,0,0,0,-2.6501245320699005
flat_lapse_600,4.0,-5.9,0,0,0,-2.692912176272796
flat_lapse_600,5.0,-5.9,0,0,0,-2.735710240314381
flat_lapse_600,6.0,-5.9,0,0,0,-2.7785187029493104
flat_lapse_600,6.5,-5.9,0,0,0,-2.799926827111958
flat_lapse_600,7.0,-5.9,0,0,0,-2.821337542975563
flat_lapse_600,8.0,-5.9,0,0,0,-2.8641667392343475
flat_lapse_600,3.0,-5.8,0,0,0,-3.309461826797089
flat_lapse_600,4.0,-5.8,0,0,0,-3.3509051272717536
flat_lapse_600,5.0,-5.8,0,0,0,-3.3923615886101857
flat_lapse_600,6.0,-5.8,0,0,0,-3.433831183978277
flat_lapse_600,6.5,-5.8,0,0,0,-3.454570898552751
flat_lapse_600,7.0,-5.8,0,0,0,-3.4753138865966378
flat_lapse_600,8.0,-5.8,0,0,0,-3.516809669740482
flat_lapse_600,3.0,-5.7,0,0,0,-3.0363770975550373
flat_lapse_600,4.0,-5.7,0,0,0,-3.0783771991479894
flat_lapse_600,5.0,-5.7,0,0,0,-3.1203893263252427
