time,steps,min_f,min_alpha,max_particle_speed,max_entropy_speed,max_relative_drift,min_rest_energy,min_entropy_creation,max_entropy_creation,particle_number,entropy,created_entropy,escaped_particles,escaped_entropy,particle_balance_relative_error,entropy_balance_relative_error,outer_mass_balance_error,max_current,max_mass_change,min_radial_discriminant,scenario,level,cells
0.5,49,7.776978708573523e-06,0.0029323387910309825,0.7632524091606996,0.843802853847693,0.22628726239810226,1.3859747476627094e-12,1.4483609665788804e-18,1.4926323025738472e-07,0.04615438341343839,0.13285065928691342,2.4357654347108193e-05,3.876691286935256e-06,3.6583005844498434e-05,1.0287974107467169e-06,1.3464646456009567e-06,-3.157154407351648e-08,5.884743969380117e-06,0.00014551979223870193,1.2329486056772451e-23,low_preload_slow_drag,0,128
0.55,54,7.776978708573523e-06,0.0029321498680939997,0.7647093760154892,0.8443150963088987,0.22465639677793023,1.3860262943054966e-12,1.7522324573545174e-18,1.4668454084630507e-07,0.04615253088768717,0.13283762795801085,2.719755975408888e-05,5.754425999969486e-06,5.260142827167071e-05,1.574939914635929e-06,2.4542858118962445e-06,-3.9719063649190645e-08,6.52454810300966e-06,0.00017454170226505195,1.2330545558964664e-23,low_preload_slow_drag,0,128
0.6000000000000001,59,7.776978708573523e-06,0.0029319415094219933,0.7658759443915718,0.8446691429632925,0.22315442307431257,1.386077840298637e-12,2.0849559206461515e-18,1.4507098034898556e-07,0.046150053899662646,0.13282013120124264,3.0209738637319547e-05,8.263215750026435e-06,7.328784127510774e-05,2.2639121197434138e-06,3.7900809170448945e-06,-4.918940166298569e-08,7.180659427096804e-06,0.00020582744368852213,1.2331592886213142e-23,low_preload_slow_drag,0,128
0.65,64,7.776978708573523e-06,0.002931713268457264,0.7668568080000375,0.844918984488818,0.2217246352296176,1.386129385295967e-12,2.4465129697468752e-18,1.4415991069809846e-07,0.04614682265156896,0.13279741986798277,3.34016175223947e-05,1.153401294522046e-05,9.940126098365935e-05,3.1207282586712997e-06,5.372222138810686e-06,-6.017257697665812e-08,7.85590267110546e-06,0.00023920502579183323,1.233265240488357e-23,low_preload_slow_drag,0,128
0.7000000000000001,69,7.776978708573523e-06,0.002931464646093146,0.7677095862347874,0.845087751095612,0.22031375883454743,1.3861809289429256e-12,2.8368843860982414e-18,1.4349869682252658e-07,0.04614269708964591,0.13276871614806585,3.677740227206397e-05,1.5708968992418947e-05,0.00013172665294256244,4.19083304272269e-06,7.222909214176272e-06,-7.28730387145049e-08,8.571550402850799e-06,0.0002745399851376562,1.2333711932064365e-23,low_preload_slow_drag,0,128
0.75,74,7.776978708573523e-06,0.002931195091785777,0.7684612916802851,0.8451841501464303,0.2188900283571748,1.3862324708756591e-12,3.256050089333948e-18,1.507821084143242e-07,0.04613752638638258,0.1327332238292959,4.033854024566417e-05,2.0940871271752464e-05,0.00017106679549252693,5.516686288127767e-06,9.380669022041474e-06,-8.744181020925446e-08,9.320969125258781e-06,0.0003116938146763282,1.233477146776331e-23,low_preload_slow_drag,0,128
0.8,79,7.776978708573523e-06,0.002930903999542044,0.7691242375472731,0.8452115616401236,0.21743751813297046,1.3862840107200484e-12,3.703989103672461e-18,1.592584719319352e-07,0.0461311499461991,0.13269013864700688,4.40841174274044e-05,2.739230548207769e-05,0.00021823384717777492,7.141403160755551e-06,1.1911794762831533e-05,-1.0433898040007605e-07,1.0117308545090754e-05,0.0003505252477203902,1.233583101198935e-23,low_preload_slow_drag,0,128
0.8500000000000001,84,7.776978708573523e-06,0.002930590720145473,0.7697046007315939,0.8451716459796217,0.21594868243994791,1.3863355480908518e-12,4.180679522210726e-18,1.6704903505644913e-07,0.046123398477366725,0.13263865140397674,4.80112093503151e-05,3.5234715209541935e-05,0.00027404095328080474,9.111602826832546e-06,1.4868012971583127e-05,-1.2330053425491094e-07,1.0934022200325326e-05,0.00039089011871223933,1.2336878378698738e-23,low_preload_slow_drag,0,128
0.9,89,7.776978708573523e-06,0.002930254552751808,0.7702060654587201,0.8450657026026358,0.21442056346414465,1.3863870825908843e-12,4.686098468780377e-18,1.7399782860568055e-07,0.04611409478971074,0.13257795938174124,5.211518100235995e-05,4.464737735138281e-05,0.00033929386091177097,1.1472493331027242e-05,1.830700468008625e-05,-1.443080072938141e-07,1.1840310680341381e-05,0.0004326432045183015,1.2337950126064588e-23,low_preload_slow_drag,0,128
0.9500000000000001,94,7.776978708573523e-06,0.0029298947473392015,0.7706313583053513,0.8448951583598245,0.21285289625946546,1.3864386138101054e-12,5.220222056145503e-18,1.8014898063356899e-07,0.046103053886091545,0.13250727456172368,5.638993699283861e-05,5.581628040142444e-05,0.00041478262182046056,1.4245551982745383e-05,2.228995006474337e-05,-1.675443282445066e-07,1.2809660703863079e-05,0.00047563902951558434,1.2339009695937933e-23,low_preload_slow_drag,0,128
1.0,99,7.776978708573523e-06,0.0029295105079115958,0.7709828890454018,0.8446616663018235,0.21124695263438148,1.3864901413247846e-12,5.783025342108616e-18,1.8567427490672642e-07,0.046090085626070906,0.1324258305838624,6.082815087363423e-05,6.89329048072045e-05,0.0005012735076612432,1.7459809570419295e-05,2.687132672197707e-05,-1.93164108513999e-07,1.3803592453044268e-05,0.0005199527735938458,1.2340057086762043e-23,low_preload_slow_drag,0,128
1.05,104,7.776978708573523e-06,0.0029291009936765074,0.7712629787342682,0.84436704103532,0.20960478514693448,1.38654166469671e-12,6.374482283394983e-18,1.903949563456984e-07,0.046074996690453104,0.13233288687285016,6.542146916069338e-05,8.41929135327337e-05,0.0005995012551517736,2.116604293666484e-05,3.2070063172229434e-05,-2.2157354045981847e-07,1.4813697477173406e-05,0.0005653900793284317,1.2341116673278313e-23,low_preload_slow_drag,0,128
1.1,109,7.776978708573523e-06,0.002928665298959087,0.7714738966796673,0.8440131494303589,0.20792876432936336,1.3865931834722697e-12,6.994565685437566e-18,1.9448276619049923e-07,0.04605759673578623,0.13222774945368307,7.016069826593895e-05,0.00010179476659270614,0.0007101617487886098,2.5540094305926203e-05,3.7969727491959986e-05,-2.546344773923792e-07,1.5834424732657266e-05,0.0006117083390426714,1.2342176268402663e-23,low_preload_slow_drag,0,128
1.1500000000000001,114,7.776978708573523e-06,0.0029282024535179666,0.7716178011296579,0.8436018108259409,0.20622137511491193,1.386644697181154e-12,7.643247144272933e-18,1.9796978297924872e-07,0.0460376907500321,0.13210979323594502,7.503597148851644e-05,0.00012193827458323554,0.0008339052381675072,3.06859225979055e-05,4.483394430265137e-05,-2.9587544875253613e-07,1.692630100325181e-05,0.0006587727037785096,1.234321149378062e-23,low_preload_slow_drag,0,128
1.2000000000000002,119,7.776978708573523e-06,0.002927711482793842,0.7716966410070311,0.8431347258842213,0.20448520452321808,1.3866962053357992e-12,8.320496994197153e-18,2.0077384278374212e-07,0.046015081535709636,0.13197841701482108,8.003689129374334e-05,0.00014482310276341988,0.0009713301728486438,3.665699127874547e-05,5.2720233732810846e-05,-3.469207766337856e-07,1.818987976274749e-05,0.0007064490211012298,1.234428329483855e-23,low_preload_slow_drag,0,128
1.25,124,7.776978708573523e-06,0.0029271913928262524,0.7717120726065093,0.8426134360387394,0.2027229997646882,1.3867477074313735e-12,9.02628426125117e-18,2.02968845013241e-07,0.045989576257697916,0.1318330726911312,8.515264891630906e-05,0.00017064723537037644,0.0011229777213895165,4.356485397881911e-05,6.165778488233328e-05,-4.082548856476631e-07,1.9483074452666356e-05,0.0007546053024267696,1.2345342915381875e-23,low_preload_slow_drag,0,128
1.3,129,7.776978708573523e-06,0.0029266411032600427,0.771665419624478,0.842039307909993,0.20093770926015098,1.3867992029445021e-12,9.760576598423941e-18,2.0469619071187158e-07,0.045960990168624274,0.13167330927937876,9.03721757687795e-05,0.00019960541254340167,0.0012893270237593767,5.162600016022863e-05,7.194181272370673e-05,-4.832985721348049e-07,2.0796062937399482e-05,0.000803568801618415,1.234639035386353e-23,low_preload_slow_drag,0,128
1.35,134,7.776978708573523e-06,0.002926059579542889,0.7715576698938232,0.8414135348270401,0.19913249433529145,1.3868506913331585e-12,1.0523340234333838e-17,2.0584168685335713e-07,0.04592914020682595,0.13149873065641016,9.568428980798647e-05,0.00023188755479331086,0.0014707912088172956,6.0989024139716e-05,8.378447422372742e-05,-5.68980624005011e-07,2.2127853862164656e-05,0.0008529559499057537,1.2347462182572251e-23,low_preload_slow_drag,0,128
1.4000000000000001,139,7.776978708573523e-06,0.0029254458242498243,0.7713894915452597,0.8407371480412466,0.1973107267341651,1.3869021720371977e-12,1.131453993175117e-17,2.0644433081933706e-07,0.045893847582182644,0.1313089938296985,0.00010107776758397496,0.0002676771889965271,0.0016677141918993426,7.175654592465797e-05,9.72771890104785e-05,-6.580175477277628e-07,2.3475273792421408e-05,0.0009025135435135612,1.2348509637470876e-23,low_preload_slow_drag,0,128
1.4500000000000002,144,7.776978708573523e-06,0.002924798760194664,0.7711612610781647,0.8400110317980525,0.1954759698343554,1.3869536444783706e-12,1.2134138939563969e-17,2.06540979037427e-07,0.04585493614747055,0.13110383440638995,0.0001065414517150782,0.0003071498883040048,0.001880368252366857,8.391612844656328e-05,0.00011256329218383279,-7.501146791488722e-07,2.489290485053043e-05,0.0009521256400951139,1.2349569292422882e-23,low_preload_slow_drag,0,128
