regulator,proper,coordinate,radius,lapse,rho,pr,pt,polarization,radial_enthalpy,radial_enthalpy_tail,required_radial_enthalpy
8.0,71.51945461755417,5.000193321273031,5.2931890980277885,0.8491301523256267,2.1185362462654815e-05,4.688257166008628e-06,-2.3928652909877034e-05,1.9280582870817714e-05,2.5873619628663443e-05,-2.7046782644459277e-06,-0.00035342880825254023
8.0,71.58195433656425,5.062693040179293,5.352197958729503,0.8491301453579814,1.808751782586711e-05,4.072534573098987e-06,-2.050741477343588e-05,1.7134162526915983e-05,2.2160052398966098e-05,-2.7004853845621306e-06,-0.0003316677926289846
8.0,71.64445405557433,5.125192759134624,5.411293994015927,0.8491301413459462,1.680570627554933e-05,3.531280133460405e-06,-1.894260027389855e-05,1.5216441337464829e-05,2.0336986409009734e-05,-2.6970979860608395e-06,-0.0003121030778435095
8.0,71.7069537745844,5.187692478115564,5.470472964365567,0.8491301390521641,1.4365591800014147e-05,3.0631129517477078e-06,-1.6253098337979654e-05,1.3509396139536725e-05,1.7428704751761855e-05,-2.6933179296915302e-06,-0.00029444369223477756
8.0,71.76945349359448,5.250192197110776,5.5297310301321225,0.8491301377500471,1.321843250410006e-05,2.64540999107081e-06,-1.4888506659651324e-05,1.1984847213893374e-05,1.586384249517087e-05,-2.6912838954778817e-06,-0.00027843846115472
8.0,71.83195321260456,5.3126919161127235,5.589064699670782,0.8491301370161083,1.1386142567639066e-05,2.2896294556186414e-06,-1.2866372447564565e-05,1.062761040514553e-05,1.3675772023257707e-05,-2.6829061078366555e-06,-0.0002638712984842678
8.0,71.89445293161464,5.3751916351194176,5.64847078421233,0.8491301366053531,1.033420802296894e-05,1.9735788955338343e-06,-1.1644636146290619e-05,9.416376781574849e-06,1.2307786918502775e-05,-2.675238634796343e-06,-0.0002505567904764831
8.0,71.95695265062471,5.437691354129168,5.707946358772682,0.8491301363770974,9.02540645819535e-06,1.7023614715110265e-06,-1.0187533838608765e-05,8.337757159024831e-06,1.0727767929706377e-05,-2.6671798159932226e-06,-0.00023833623160036222
8.0,72.01945236963479,5.500191073138915,5.767488728418434,0.8491301362511539,8.046946187219067e-06,1.4607309189519125e-06,-9.077592222953032e-06,7.376214390545805e-06,9.50767710617098e-06,-2.6572592660518043e-06,-0.00022707399349855122
8.0,72.08195208864481,5.562690792148608,5.8270953992509,0.849130136182154,7.156240780864699e-06,1.2550067315886487e-06,-8.073860980022834e-06,6.519700413262991e-06,8.411247512453348e-06,-2.6450186374736183e-06,-0.00021665432787738555
8.0,72.14445180765489,5.625190511158356,5.886764053519716,0.8491301361446189,6.254588987312479e-06,1.071347983810106e-06,-7.069297107032535e-06,5.757167152077567e-06,7.325936971122585e-06,-2.6355652328059746e-06,-0.0002069785006574889
8.0,72.20695152666497,5.687690230168106,5.9464925283273145,0.8491301361243443,5.674446939199409e-06,9.161530382292138e-07,-6.400415192171896e-06,5.077834528646538e-06,6.590599977428623e-06,-2.61999049894599e-06,-0.00019796230537308997
8.0,72.26945124567504,5.750189949177854,6.006278797439735,0.8491301361134704,4.858344388694564e-06,7.754831040963239e-07,-5.504978961144252e-06,4.473910939696401e-06,5.633827492790888e-06,-2.610491077014477e-06,-0.0001895338684342004
8.0,72.33195096468512,5.812689668187604,6.066120955768806,0.8491301361076796,4.474496881049243e-06,6.55711601517064e-07,-5.052080033679206e-06,3.935961598982643e-06,5.130208482566307e-06,-2.5989903585970273e-06,-0.0001816317720540379
8.0,72.3944506836952,5.875189387197352,6.126017206141374,0.8491301361046175,3.7662879818407846e-06,5.538668777981074e-07,-4.281264429524957e-06,3.4584126193529187e-06,4.320154859638892e-06,-2.5822164525470016e-06,-0.0001742034213240103
8.0,72.45695040270527,5.937689106207101,6.185965848017636,0.8491301361030098,3.4927581992430675e-06,4.6258089199917177e-07,-3.954124523691322e-06,3.0332532201085112e-06,3.955339091242239e-06,-2.569929991674549e-06,-0.0001672036617393976
8.0,72.51945012171535,6.000188825216852,6.245965267863833,0.8491301361021716,2.9034398232963905e-06,3.855839356577118e-07,-3.316309113491348e-06,2.6563269151408614e-06,3.2890237589541023e-06,-2.5541449140197544e-06,-0.00016059359027229567
8.0,72.76944899775566,6.2501877012558475,6.486441072248787,0.849130136101343,1.688819233008974e-06,1.6595756004435486e-07,-1.957485569669266e-06,1.5273081889517891e-06,1.8547767930533288e-06,-2.498286779412173e-06,-0.0001374392718378485
8.0,73.01944787379597,6.500186577294843,6.72761815888222,0.8491301361012888,9.498390648783486e-07,4.696318070266845e-08,-1.128940333285257e-06,8.335098905257447e-07,9.96802245581017e-07,-2.441167199374761e-06,-0.00011847424458606175
8.0,73.26944674983628,6.750185453333838,6.969422103499319,0.8491301361012857,4.906918146035732e-07,-1.3024732517142473e-08,-6.1313474010761e-07,4.1300426714077224e-07,4.776670820864307e-07,-2.380972639469688e-06,-0.00010271269414271972
8.0,73.51944562587653,7.000184329372779,7.211788968201931,0.8491301361012855,2.0030845994702253e-07,-3.78309221150559e-08,-2.864606545198363e-07,1.6283450952788457e-07,1.6247753783196664e-07,-2.316243807337115e-06,-8.948761916083497e-05
8.0,73.76944450191684,7.2501832054117745,7.454663279537911,0.8491301361012854,2.3671097616127486e-08,-4.6849897721385955e-08,-8.641701961672018e-08,1.7888560554246984e-08,-2.317880010525847e-08,-2.2549544530852376e-06,-7.831295922831137e-05
8.0,74.01944337795715,7.50018208145077,7.697996591199887,0.8491301361012855,-7.28037482531087e-08,-4.475870797357142e-08,2.7562024366002778e-08,-6.269289599815041e-08,-1.1756245622668012e-07,-2.1925005752088278e-06,-6.881680412030027e-05
8.0,74.26944225399745,7.750180957489766,7.941746383770081,0.8491301361012855,-1.2053598907657342e-07,-3.899171096128474e-08,8.781280892278915e-08,-1.0438221698917448e-07,-1.5952770003785816e-07,-2.1304524643265313e-06,-6.070636837730276e-05
8.0,74.5194411300377,8.000179833528703,8.185875183768577,0.8491301361012855,-1.3932349830731117e-07,-3.054365382985832e-08,1.1722063399301495e-07,-1.2294288049446293e-07,-1.6986715213716949e-07,-2.0672012013431935e-06,-5.374737305190209e-05
8.0,74.76944000607801,8.25017870956958,8.430349840836495,0.8491301361012854,-1.4133772879584112e-07,-2.1129559252214085e-08,1.2803786403950944e-07,-1.2806769627767457e-07,-1.624672880480552e-07,-2.003239291353876e-06,-4.77504433107728e-05
8.0,75.01943888211832,8.500177585610457,8.675140926730892,0.8491301361012855,-1.3522424981280876e-07,-1.3314428242795827e-08,1.2958163099149956e-07,-1.2565982624961053e-07,-1.485386780556046e-07,-1.9403514171971125e-06,-4.2561392521881366e-05
8.0,75.26943775815863,8.750176461651332,8.920222231599102,0.8491301361012855,-1.2425361471542806e-07,-6.0425747713176116e-09,1.2622803938345978e-07,-1.192850543602381e-07,-1.3029618948674567e-07,-1.8775121183017148e-06,-3.805393239308918e-05
8.0,75.51943663419894,9.000175337692209,9.16557033936118,0.8491301361012855,-1.1079661415670667e-07,3.4694759647294115e-10,1.2008819713404994e-07,-1.1106032796442479e-07,-1.1044966656023372e-07,-1.8143382149583838e-06,-3.412407087707953e-05
8.0,75.76943551023919,9.250174213732969,9.411164268063265,0.8491301361012855,-9.514028200874176e-08,6.555035033666717e-09,1.1214856642732002e-07,-1.022149135605186e-07,-8.858524697507504e-08,-1.7508346204326577e-06,-3.0685750761088505e-05
8.0,76.0194343862795,9.50017308977379,9.656985163963075,0.8491301361012855,-7.912297211272793e-08,1.1948220277996054e-08,1.037796835927425e-07,-9.344022928526964e-08,-6.717475183473187e-08,-1.6871273595546674e-06,-2.7667421881524315e-05
8.0,76.26943326231981,9.75017196581455,9.903016040277482,0.8491301361012855,-6.360394212140335e-08,1.5895805331173e-08,9.55145312310338e-08,-8.510254624671567e-08,-4.7708136790230345e-08,-1.6242212555140196e-06,-2.50093271675087e-05
8.0,76.51943213836012,10.000170841855368,10.149241553220705,0.8491301361012855,-4.887247225725381e-08,1.869110153916965e-08,8.819873226539354e-08,-7.73758696878544e-08,-3.018137071808416e-08,-1.5630643539124079e-06,-2.2661345942302255e-05
8.0,76.76943101440042,10.250169717896132,10.395647809311063,0.8491301361012855,-3.361153397722466e-08,2.1879139033038078e-08,8.06964507590283e-08,-7.032268266477708e-08,-1.1732394944186583e-08,-1.5009044128019177e-06,-2.058126697269412e-05
8.0,77.01942989044068,10.500168593936893,10.642222199003433,0.8491301361012855,-1.9532869420918724e-08,2.397714040504923e-08,7.39906799919063e-08,-6.394273935094974e-08,4.444270984130507e-09,-1.4403478668857625e-06,-1.873340081300629e-05
8.0,77.26942876648098,10.750167469977653,10.888953252572028,0.8491301361012855,-5.3947828843065325e-09,2.6041882933667832e-08,6.779619169079334e-08,-5.8202598587790605e-08,2.06471000493613e-08,-1.379799776920654e-06,-1.7087458049815848e-05
8.0,77.5194276425213,11.000166346018473,11.135830514867486,0.8491301361012855,8.182728039864978e-09,2.7668349552793212e-08,6.190637340164897e-08,-5.3052743680655096e-08,3.585107759265819e-08,-1.3201686264313757e-06,-1.5617641527305626e-05
8.0,77.7694265185616,11.250165222059293,11.382844436143744,0.8491301361012855,2.0950847478640942e-08,2.8482684176128745e-08,5.6771204784609344e-08,-4.843812386786715e-08,4.943353165476969e-08,-1.2615316365167342e-06,-1.4301901378411256e-05
8.0,78.01942539460191,11.500164098100054,11.629986276611909,0.8491301361012855,3.355373089233106e-08,2.9372255651118387e-08,5.173052103823839e-08,-4.4303397993275284e-08,6.292598654344945e-08,-1.20383881147633e-06,-1.3121330425546286e-05
8.0,78.26942427064216,11.750162974140816,11.877248022759346,0.8491301361012855,4.5653113752545474e-08,2.9814955465469435e-08,4.7051288753543646e-08,-4.059611574826252e-08,7.546806921801491e-08,-1.1470166549709863e-06,-1.2059662940991458e-05
8.0,78.51942314668247,12.000161850181577,12.124622313784828,0.8491301361012855,5.7479640868703994e-08,3.0127045609433105e-08,4.266473978293174e-08,-3.726804074005528e-08,8.76066864781371e-08,-1.0912096253472087e-06,-1.1102863983209867e-05
8.0,78.76942202272278,12.250160726222395,12.37210237675713,0.8491301361012855,6.89562316261808e-08,3.0368210607021336e-08,3.847267415098649e-08,-3.427576680561855e-08,9.932444223320213e-08,-1.0366089186046656e-06,-1.0238786751750549e-05
8.0,79.01942089876309,12.500159602263155,12.61968196932009,0.8491301361012855,8.000554884228055e-08,3.02301313677803e-08,3.452399837666567e-08,-3.158057649583402e-08,1.1023568021006085e-07,-9.83176123364286e-07,-9.45688964617721e-06
8.0,79.2694197748034,12.750158478303977,12.867355328942386,0.8491301361012855,9.077263436511068e-08,3.008341487585336e-08,3.062846057960313e-08,-2.9148281108297746e-08,1.2085604924096404e-07,-9.308528350616478e-07,-8.747998662766516e-06
8.0,79.51941865084365,13.000157354344738,13.115117127860406,0.8491301361012855,1.0124040387785659e-07,2.983245914302175e-08,2.6878011777128666e-08,-2.6948800635439724e-08,1.3107286302087833e-07,-8.795757825028058e-07,-8.104108478789037e-06
8.0,79.76941752688396,13.2501562303855,13.36296243298549,0.8491301361012855,1.1140944019641323e-07,2.9464352577153597e-08,2.317268636636829e-08,-2.4955724167958037e-08,1.4087379277356682e-07,-8.29617682532208e-07,-7.518216969194188e-06
8.0,80.01941640292426,13.50015510642632,13.610886670151034,0.8491301361012855,1.2099783853619153e-07,2.8757072070091732e-08,1.971459225242301e-08,-2.3145894696118067e-08,1.4975491060628326e-07,-7.814359922280439e-07,-6.984184006724723e-06
8.0,80.26941527896457,13.75015398246708,13.858885592163718,0.8491301361012855,1.305246139657735e-07,2.834276007237209e-08,1.6108657247586144e-08,-2.1498998505061122e-08,1.588673740381456e-07,-7.339767715103733e-07,-6.496612514380333e-06
8.0,80.51941415500482,14.000152858507843,14.10695525019597,0.8491301361012855,1.3946325051378095e-07,2.7534015013186597e-08,1.2667302746200955e-08,-1.9997307963507646e-08,1.6699726552696755e-07,-6.883012317748799e-07,-6.050747117768935e-06
8.0,80.76941303104513,14.250151734548664,14.355091968120837,0.8491301361012855,1.4806735768883639e-07,2.6691363134563258e-08,9.231593184316903e-09,-1.8625200006750383e-08,1.7475872082339964e-07,-6.439658335495007e-07,-5.6423901445463805e-06
8.0,81.01941190708544,14.500150610589422,14.603292319442422,0.8491301361012855,1.563092221234507e-07,2.5828057500874146e-08,6.003680263084022e-09,-1.7368929062843898e-08,1.8213727962432484e-07,-6.009880752743202e-07,-5.267827421887301e-06
8.0,81.26941078312575,14.750149486630242,14.85155310652293,0.8491301361012855,1.641834734434401e-07,2.4852057498918934e-08,2.6955871318497546e-09,-1.621653420470888e-08,1.8903553094235903e-07,-5.595426212978354e-07,-4.923764675969028e-06
8.0,81.51940965916606,15.000148362671004,15.099871341843492,0.8491301361012855,1.7166083927086156e-07,2.3815671536555857e-08,-4.955149917949714e-10,-1.5157306621770126e-08,1.9547651080741742e-07,-5.194795576829203e-07,-4.607276990430021e-06
8.0,81.76940853520631,15.250147238711767,15.348244231071725,0.8491301361012855,1.787031272351932e-07,2.264472961662172e-08,-3.5799397073538526e-09,-1.4181918255627563e-08,2.0134785685181492e-07,-4.810161105841261e-07,-4.31575984941581e-06
8.0,82.01940741124662,15.500146114752587,15.59666915773638,0.8491301361012855,1.8560000153225758e-07,2.1724700279686853e-08,-6.8510430878689316e-09,-1.3282035755534642e-08,2.0732470181194443e-07,-4.433752873774439e-07,-4.046891214837607e-06
8.0,82.26940628728693,15.750144990793347,15.845143669333716,0.8491301361012855,1.919210051590123e-07,2.0538904086038793e-08,-9.925635677755985e-09,-1.245042710604643e-08,2.124599092450511e-07,-4.0758822142963016e-07,-3.7985957776636886e-06
8.0,82.51940516332724,16.000143866834165,16.093665464713506,0.8491301361012855,1.977923554924272e-07,1.9284398352816662e-08,-1.2825067127460766e-08,-1.1680521473649991e-08,2.1707675384524386e-07,-3.733842723098468e-07,-3.569017110126136e-06
8.0,82.76940403936754,16.250142742874388,16.34223238260878,0.8491301361012855,2.0334434711617805e-07,1.805430198231768e-08,-1.5814462407135776e-08,-1.0966577392854883e-08,2.2139864909849572e-07,-3.4035964843243775e-07,-3.356490486581493e-06
8.0,83.0194029154078,16.500141618914625,16.590842391190662,0.8491301361012855,2.0849963636968133e-07,1.6853813603037546e-08,-1.8695494462767228e-08,-1.0303423692803238e-08,2.2535344997271888e-07,-3.08660244555505e-07,-3.1595215521105973e-06
8.0,83.2694017914481,16.750140494954973,16.839493578543355,0.8491301361012855,2.131897083597373e-07,1.5487341357691457e-08,-2.1486596848681276e-08,-9.686541815159523e-09,2.2867704971742875e-07,-2.786000553341112e-07,-2.976765331047353e-06
8.0,83.51940066748841,17.000139370995168,17.08818414396557,0.8491301361012855,2.175806207495846e-07,1.4212798919103862e-08,-2.4251419591137922e-08,-9.111847825640346e-09,2.3179341966868847e-07,-2.496371878868547e-07,-2.8070111756054223e-06
8.0,83.76939954352872,17.250138247035622,17.33691239001735,0.8491301361012855,2.2154031240686617e-07,1.290042768199586e-08,-2.6869052476342402e-08,-8.575676175609332e-09,2.3444074008886203e-07,-2.2209468562856044e-07,-2.649166592821257e-06
8.0,84.01939841956903,17.500137123075795,17.585676715237987,0.8491301361012855,2.2511094753184794e-07,1.154564515192351e-08,-2.942168219048476e-08,-8.074780232290667e-09,2.3665659268377145e-07,-1.9587063586198027e-07,-2.5022446320504676e-06
8.0,84.26939729560928,17.750135999116033,17.83447560747047,0.8491301361012855,2.2829961350511558e-07,1.0207511199380499e-08,-3.1932082991959415e-08,-7.606202290812576e-09,2.385071247044961e-07,-1.708647177390165e-07,-2.3653520090395362e-06
8.0,84.51939617164959,18.000134875156395,18.08330763773456,0.8491301361012855,2.3114067758536188e-07,8.834381800083305e-09,-3.429164891674399e-08,-7.167385168312535e-09,2.399750593854452e-07,-1.4712813659767988e-07,-2.2376792524645073e-06
8.0,84.7693950476899,18.250133751196593,18.332171454595745,0.8491301361012855,2.3360208613141983e-07,7.487194216189551e-09,-3.659340916706361e-08,-6.755889311978797e-09,2.410892803476094e-07,-1.245956194626598e-07,-2.118493018202839e-06
8.0,85.0193939237302,18.500132627237022,18.581065778985764,0.8491301361012855,2.356598711848022e-07,6.054817465993622e-09,-3.879628736934123e-08,-6.3696436786339685e-09,2.417146886507958e-07,-1.0334298936447866e-07,-2.0071255496076174e-06
8.0,85.26939279977046,18.750131503277146,18.829989399430914,0.8491301361012855,2.3742685708489468e-07,4.7065749832022354e-09,-4.081174157702089e-08,-6.0066832046003554e-09,2.421334320680969e-07,-8.314130820162605e-08,-1.9029708192992448e-06
8.0,85.51939167581077,19.00013037931745,19.078941167653507,0.8491301361012855,2.3886881159953267e-07,3.3597397280608215e-09,-4.276154687301811e-08,-5.665310257211538e-09,2.422285513275935e-07,-6.40316399402407e-08,-1.8054758324133825e-06
8.0,85.76939055185107,19.25012925535782,19.327919994510683,0.8491301361012855,2.3998156943279104e-07,1.977211913642099e-09,-4.4668661370824144e-08,-5.3440122830973255e-09,2.4195878134643314e-07,-4.612901920548987e-08,-1.7141362248493489e-06
8.0,86.01938942789138,19.50012813139801,19.576924846242527,0.8491301361012855,2.40781714831934e-07,6.511050915730834e-10,-4.643321281265133e-08,-5.041224647844538e-09,2.4143281992350707e-07,-2.913105534826756e-08,-1.6284934773576558e-06
8.0,86.26938830393169,19.75012700743843,19.825954741001905,0.8491301361012855,2.4128007915196086e-07,-6.855432408445213e-10,-4.8056159743633e-08,-4.755735166190774e-09,2.4059453591111634e-07,-1.3154069693479452e-08,-1.5481262227021726e-06
8.0,86.51938717997194,20.00012588347855,20.07500874564094,0.8491301361012855,2.4146868299549203e-07,-2.0300313924267966e-09,-4.9611579683379924e-08,-4.486347816433385e-09,2.3943865160306523e-07,1.812627461264485e-09,-1.472649672115825e-06
8.0,91.51936470077788,25.000103404285845,25.060043372141646,0.8491301361012855,2.0286321457372434e-07,-2.3625580439390838e-08,-5.865081028662715e-08,-1.3138249082743173e-09,1.792376341343335e-07,1.4731602532805486e-07,-6.060463137090846e-07
8.0,96.51934222158383,30.00008092510154,30.050046176915686,0.8491301361012855,1.364331166418557e-07,-3.3098347322242526e-08,-4.2874481402132665e-08,-2.464256255178066e-10,1.0333476931961317e-07,1.4285462837598145e-07,-2.93018078163461e-07
8.0,101.51931974238977,35.00005844591007,35.04289371376923,0.8491301361012855,8.186275314368473e-08,-3.353997205495956e-08,-2.3549217137009658e-08,6.804038311485959e-11,4.832278108872517e-08,1.040076079917779e-07,-1.5840852550182342e-07
8.0,106.51929726319571,40.0000359667139,40.037521323729564,0.8491301361012855,4.582408871309967e-08,-2.964830269502712e-08,-9.225512697811083e-09,1.2444970392138145e-10,1.617578601807255e-08,6.846171609968806e-08,-9.294941645375206e-08
